X,Y,FID,Ano,Codregion,Region,Comuna,Zona,Calle1,Calle2,Numero,lat,lng,Claseaccid,Cód_Comun,Cód_Zona,Zona_1,Cód_Ubica,Ubicación,Cód_Calle,Intersecci,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-7867032.23793721,-3941465.76472009,338,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PEDRO FONTOVA,LOS NOGALES,NULL,-33.347092,-70.670753,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070331,LOS NOGALES - PEDRO FONTOVA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7867024.66821183,-3970035.39985513,339,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS MORROS,VECINAL SUR,NULL,-33.561218,-70.670685,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050497,LOS MORROS - VECINAL SUR,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-7867004.29674502,-3971458.88309133,340,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LAS ESMERALDAS,LO MARTINEZ,NULL,-33.571873,-70.670502,1,13105,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131050331,LAS ESMERALDAS - LO MARTINEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7867002.51563317,-3942502.84013536,341,2019,13,REGION METROPOLITANA,HUECHURABA,URBANA,PEDRO FONTOVA,NULL,7281,-33.354874,-70.670486,1,13107,1,URBANA,1,TRAMO DE VIA RECTA,131070331,- PEDRO FONTOVA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7866956.65200296,-3947890.94110833,342,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,TERESA MALDONADO,LA PALMA,NULL,-33.395294,-70.670074,1,13104,1,URBANA,14,CRUCE CON SEÑAL PARE,131040738,LA PALMA - TERESA MALDONADO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7866932.94095142,-3954236.83606105,343,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,AGUSTINAS,GRAL BULNES,NULL,-33.442875,-70.669861,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010018,AGUSTINAS - GRAL BULNES,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,1,2,3
-7866921.92032183,-3971125.54113917,344,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS MORROS,LO MORENO,NULL,-33.569378,-70.669762,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050497,LO MORENO - LOS MORROS,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7866909.11858039,-3951198.09206173,345,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,SOBERANIA,SALOMON SACK,NULL,-33.420094,-70.669647,1,13108,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080323,SALOMON SACK - SOBERANIA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866893.86781016,-3968165.29933664,346,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,18 DE SEPTIEMBRE,NULL,-33.547218,-70.66951,1,13105,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050243,18 DE SEPTIEMBRE - GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,0,0,1
-7866821.62146064,-3970325.42616113,347,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS LITRES,LOS SAUCES,NULL,-33.563389,-70.668861,1,13105,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050486,LOS LITRES - LOS SAUCES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866803.8103421,-3953399.73795426,348,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,RICARDO CUMMING,ROSAS,NULL,-33.4366,-70.668701,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010543,RICARDO CUMMING - ROSAS,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,2,2
-7866786.8897795,-3960392.13396425,349,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,TERESA VIAL,BALAKIREFF,NULL,-33.489002,-70.668549,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210528,BALAKIREFF - TERESA VIAL,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866694.27196316,-3971340.64245869,350,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS RAULIES,LOS CISNES,NULL,-33.570988,-70.667717,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050534,LOS CISNES - LOS RAULIES,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7866692.6021708,-3957933.59848549,351,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,EL MIRADOR,GRAL RONDIZZONI,NULL,-33.470581,-70.667702,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010191,EL MIRADOR - GRAL RONDIZZONI,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7866680.69098529,-3954886.14572171,352,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,RICARDO CUMMING,NULL,-33.447742,-70.667595,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS - RICARDO CUMMING,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7866678.130637,-3953399.73795426,353,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROSAS,NULL,2222,-33.4366,-70.667572,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010560,- ROSAS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866670.44959213,-3966683.19277566,354,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,AMERICO VESPUCIO,PAULINA,NULL,-33.536121,-70.667503,1,13109,1,URBANA,14,CRUCE CON SEÑAL PARE,131090022,AMERICO VESPUCIO - PAULINA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7866664.54965912,-3953079.58894577,355,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MATURANA,MARTINEZ DE ROZAS,NULL,-33.4342,-70.66745,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010408,MARTINEZ DE ROZAS - MATURANA,3,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7866649.29888888,-3955635.95893385,356,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,REPUBLICA,GORBEA,NULL,-33.453362,-70.667313,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010539,GORBEA - REPUBLICA,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,2
-7866634.82735508,-3953384.93086732,357,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROSAS,MATURANA,NULL,-33.436489,-70.667183,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010560,MATURANA - ROSAS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866610.22574761,-3972697.34285086,358,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,VECINAL SUR,MAR NEGRO,NULL,-33.581142,-70.666962,1,13105,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050852,MAR NEGRO - VECINAL SUR,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7866555.00014823,-3956188.31683665,359,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BLANCO ENCALADA,REPUBLICA,NULL,-33.4575018,-70.6664659,1,13101,1,URBANA,16,CRUCE SIN SEÑALIZACION,131010089,BLANCO ENCALADA - REPUBLICA,4,4,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7866536.30960573,-3954878.5411035,360,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ECHAURREN,LIBER BERNARDO O`HIGGINS,NULL,-33.447685,-70.666298,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010181,ECHAURREN - LIBER BERNARDO O`HIGGINS,4,4,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7866508.25709405,-3956154.58592994,361,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ECHAURREN,BLANCO ENCALADA,NULL,-33.457249,-70.666046,1,13101,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010181,BLANCO ENCALADA - ECHAURREN,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7866463.28401976,-3968882.31348304,362,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,BAQUEDANO,LOS AVIADORES,NULL,-33.552586,-70.665642,1,13105,1,URBANA,14,CRUCE CON SEÑAL PARE,131050070,BAQUEDANO - LOS AVIADORES,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866423.32032258,-3968681.55037454,363,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,BAQUEDANO,EL PINO,NULL,-33.551083,-70.665283,1,13105,1,URBANA,14,CRUCE CON SEÑAL PARE,131050070,BAQUEDANO - EL PINO,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866409.73934469,-3946359.03665949,364,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,SANDINO,DIEGO SILVA HENRIQUEZ,NULL,-33.383804,-70.665161,1,13104,1,URBANA,14,CRUCE CON SEÑAL PARE,131040717,DIEGO SILVA HENRIQUEZ - SANDINO,1,1,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-7866394.48857446,-3952884.70257233,365,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ANDES,BRASIL,NULL,-33.432739,-70.665024,1,13101,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010044,ANDES - BRASIL,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866392.31784439,-3956336.0508273,366,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CLUB HIPICO,TUPPER,NULL,-33.458611,-70.664993,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010130,CLUB HIPICO - TUPPER,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-7866390.2584338,-3956520.4541022,367,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ANTOFAGASTA,CLUB HIPICO,NULL,-33.459991,-70.664986,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010050,ANTOFAGASTA - CLUB HIPICO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866390.2584338,-3953993.50440966,368,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BRASIL,HUERFANOS,NULL,-33.441051,-70.664986,1,13101,1,URBANA,26,OTROS NO CONSIDERADOS,131010093,BRASIL - HUERFANOS,2,2,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,1,1,0,2
-7866390.2584338,-3952592.71263351,369,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,PDTE BALMACEDA,BRASIL,NULL,-33.43055,-70.664986,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010470,BRASIL - PDTE BALMACEDA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7866386.80752959,-3967243.71840762,370,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,NULL,9042,-33.540318,-70.664955,1,13109,1,URBANA,1,TRAMO DE VIA RECTA,131090158,- GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7866385.13773723,-3954296.86932763,371,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BRASIL,MONEDA,NULL,-33.443325,-70.66494,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010093,BRASIL - MONEDA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7866385.13773723,-3952989.54863243,372,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MARTINEZ DE ROZAS,BRASIL,NULL,-33.433525,-70.66494,1,13101,1,URBANA,16,CRUCE SIN SEÑALIZACION,131010405,BRASIL - MARTINEZ DE ROZAS,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7866381.68683301,-3953357.45109852,373,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ROSAS,BRASIL,NULL,-33.436283,-70.664909,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010560,BRASIL - ROSAS,2,0,1,UNIDIRECCIONAL,1,CONCRETO,0,1,0,0,1
-7866378.34724829,-3957497.89391764,374,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CLUB HIPICO,MARSELLA,NULL,-33.467316,-70.664879,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010130,CLUB HIPICO - MARSELLA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7866378.34724829,-3956987.7467646,375,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CLUB HIPICO,INIGUEZ,NULL,-33.463493,-70.664879,1,13101,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010130,CLUB HIPICO - INIGUEZ,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7866375.7869,-3956768.37572818,376,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CLUB HIPICO,NULL,1180,-33.461849,-70.664856,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010130,- CLUB HIPICO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866374.11710764,-3958619.28259244,377,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CENTENARIO,CLUB HIPICO,NULL,-33.475719,-70.664841,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010118,CENTENARIO - CLUB HIPICO,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7866371.55675935,-3967043.38446317,378,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,OSSA,NULL,-33.538818,-70.664818,1,13109,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,GRAN AVDA JOSE MIGUEL CARRERA - OSSA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,1,2
-7866368.99641106,-3958355.57365582,379,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,CLUB HIPICO,PEDRO MONTT,NULL,-33.473743,-70.664795,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010130,CLUB HIPICO - PEDRO MONTT,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,2
-7866361.3153662,-3954495.3815465,380,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BRASIL,ERASMO ESCALA,NULL,-33.444813,-70.664726,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010093,BRASIL - ERASMO ESCALA,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7866360.53612976,-3955071.99347106,381,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,SALVADOR SANFUENTES,ALMTE LATORRE,NULL,-33.449135,-70.664719,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010563,ALMTE LATORRE - SALVADOR SANFUENTES,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866348.62494425,-3967705.7017367,382,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,LOS MORROS,NULL,9812,-33.543777,-70.664612,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050497,- LOS MORROS,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-7866344.3948036,-3953682.14340908,383,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BRASIL,CATEDRAL,NULL,-33.438717,-70.664574,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010093,BRASIL - CATEDRAL,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866332.48361809,-3955558.04013849,384,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ALMTE LATORRE,GORBEA,NULL,-33.452778,-70.664467,1,13101,1,URBANA,14,CRUCE CON SEÑAL PARE,131010037,ALMTE LATORRE - GORBEA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866324.80257322,-3966878.3119055,385,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,AMERICO VESPUCIO,NULL,-33.537582,-70.664398,1,13109,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,AMERICO VESPUCIO - GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7866303.54055048,-3955865.98254834,386,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,ALMTE LATORRE,GAY,NULL,-33.455086,-70.664207,1,13101,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010037,ALMTE LATORRE - GAY,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,0,2
-7866300.20096575,-3948080.14335697,387,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,DORSAL,AUGUSTO OSSA,NULL,-33.396713,-70.664177,1,13104,1,URBANA,1,TRAMO DE VIA RECTA,131040229,AUGUSTO OSSA - DORSAL,3,3,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,1,1
-7866297.64061746,-3967584.02697035,388,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,STA JOSEFINA,VICUNA MACKENNA,NULL,-33.542866,-70.664154,1,13109,1,URBANA,14,CRUCE CON SEÑAL PARE,131090368,STA JOSEFINA - VICUNA MACKENNA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866292.51992089,-3966525.8711969,389,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,PEDRO AGUIRRE CERDA,INDUSTRIA,NULL,-33.534943,-70.664108,1,13109,1,URBANA,14,CRUCE CON SEÑAL PARE,131090295,INDUSTRIA - PEDRO AGUIRRE CERDA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866270.47866172,-3969359.72428421,390,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,ALEJANDRO GUZMAN,ELEUTERIO RAMIREZ,NULL,-33.55616,-70.66391,1,13105,1,URBANA,14,CRUCE CON SEÑAL PARE,131050026,ALEJANDRO GUZMAN - ELEUTERIO RAMIREZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,1,0,1
-7866244.09594239,-3956228.90613565,391,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,BEAUCHEFF,NULL,850,-33.457806,-70.663673,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010080,- BEAUCHEFF,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,0,1
-7866215.26419428,-3954263.78428886,392,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,MONEDA,NULL,1901,-33.443077,-70.663414,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010424,- MONEDA,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7866205.02280112,-3966294.03277764,393,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,BRISAS DEL MAIPO,GRAN AVDA JOSE MIGUEL CARRERA,NULL,-33.533207,-70.663322,1,13109,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090053,BRISAS DEL MAIPO - GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,1,0,1
-7866200.01342404,-3959028.60387109,394,2019,13,REGION METROPOLITANA,PEDRO AGUIRRE CERDA,URBANA,ALC CARLOS VALDOVINOS,BEAUCHEFF,NULL,-33.478786,-70.663277,1,13121,1,URBANA,1,TRAMO DE VIA RECTA,131210055,ALC CARLOS VALDOVINOS - BEAUCHEFF,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,0,1
-7866187.21168259,-3966222.71936141,395,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,LUCIANO ORTIZ,NULL,-33.532673,-70.663162,1,13109,1,URBANA,1,TRAMO DE VIA RECTA,131090158,GRAN AVDA JOSE MIGUEL CARRERA - LUCIANO ORTIZ,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7866120.97658558,-3971656.6215471,396,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,GRAL SILVA,LO MARTINEZ,NULL,-33.573353,-70.662567,1,13105,1,URBANA,14,CRUCE CON SEÑAL PARE,131050242,GRAL SILVA - LO MARTINEZ,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866104.83525941,-3969408.08092867,397,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,ALEJANDRO GUZMAN,MAR DE CHILE,NULL,-33.556522,-70.662422,1,13105,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050026,ALEJANDRO GUZMAN - MAR DE CHILE,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7866087.02414089,-3951627.42416773,398,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,FERMIN VIVACETA,COLON,NULL,-33.423313,-70.662262,1,13108,1,URBANA,1,TRAMO DE VIA RECTA,131080144,COLON - FERMIN VIVACETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,1,0,1,1
-7866071.77337065,-3965837.58110831,399,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,NULL,8214,-33.529789,-70.662125,1,13109,1,URBANA,1,TRAMO DE VIA RECTA,131090158,- GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7866048.84155554,-3950609.93691676,400,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,DOMINGO SANTA MARIA,ESCANILLA,NULL,-33.415684,-70.661919,1,13108,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080117,DOMINGO SANTA MARIA - ESCANILLA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7866022.45883622,-3965537.51870265,401,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,ABEL GONZALEZ,NULL,-33.527542,-70.661682,1,13109,1,URBANA,16,CRUCE SIN SEÑALIZACION,131090158,ABEL GONZALEZ - GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,0,1
-7866008.87785835,-3972236.62937097,402,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,SAN FRANCISCO,IMPERIAL,NULL,-33.577694,-70.66156,1,13105,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050778,IMPERIAL - SAN FRANCISCO,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,0,0,1,1
-7866008.87785835,-3966373.49300182,403,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,LAS BRISAS,NULL,153,-33.533802,-70.66156,1,13109,1,URBANA,1,TRAMO DE VIA RECTA,131090202,- LAS BRISAS,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7865991.06673982,-3965402.51319426,404,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,GRAN AVDA JOSE MIGUEL CARRERA,EL PARRON,NULL,-33.526531,-70.6614,1,13109,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,EL PARRON - GRAN AVDA JOSE MIGUEL CARRERA,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,0,1,0,0,1
-7865970.695273,-3963832.63920049,405,2019,13,REGION METROPOLITANA,LA CISTERNA,URBANA,LO OVALLE,PAULINA,NULL,-33.514774,-70.661217,1,13109,1,URBANA,14,CRUCE CON SEÑAL PARE,131090218,LO OVALLE - PAULINA,1,1,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7865943.53331725,-3970106.73683328,406,2019,13,REGION METROPOLITANA,EL BOSQUE,URBANA,OBSERVATORIO,LOS RETAMOS,NULL,-33.561752,-70.660973,1,13105,1,URBANA,1,TRAMO DE VIA RECTA,131050636,LOS RETAMOS - OBSERVATORIO,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
-7865925.61087924,-3945948.16339194,407,2019,13,REGION METROPOLITANA,CONCHALI,URBANA,GRAL GAMBINO,PRINCIPAL CAP IGNACIO CARRERA PINTO,NULL,-33.380722,-70.660812,1,13104,1,URBANA,14,CRUCE CON SEÑAL PARE,131040311,GRAL GAMBINO - PRINCIPAL CAP IGNACIO CARRERA PINTO,2,2,2,BIDIRECCIONAL,1,CONCRETO,0,0,0,1,1
-7865913.81101321,-3952159.07647856,408,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,FERMIN VIVACETA,NULL,455,-33.427299,-70.660706,1,13108,1,URBANA,1,TRAMO DE VIA RECTA,131080144,- FERMIN VIVACETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,1,0,1
-7865903.45830057,-3954676.28677596,409,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,LIBER BERNARDO O`HIGGINS,MANUEL RODRIGUEZ,NULL,-33.446169,-70.660613,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS - MANUEL RODRIGUEZ,4,4,3,BIDIRECCIONAL CON BANDEJON,2,ASFALTO,0,0,0,5,6
-7865895.10933876,-3952273.65301641,410,2019,13,REGION METROPOLITANA,INDEPENDENCIA,URBANA,FERMIN VIVACETA,ANIBAL PINTO,NULL,-33.428158,-70.660538,1,13108,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080144,ANIBAL PINTO - FERMIN VIVACETA,2,2,2,BIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7865869.61717536,-3955605.4050971,411,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,EJERCITO LIBERTADOR,TOESCA,NULL,-33.453133,-70.660309,1,13101,1,URBANA,1,TRAMO DE VIA RECTA,131010188,EJERCITO LIBERTADOR - TOESCA,2,0,1,UNIDIRECCIONAL,2,ASFALTO,0,0,0,1,1
-7865843.34577554,-3953124.54266802,412,2019,13,REGION METROPOLITANA,SANTIAGO,URBANA,SAN PABLO,MANUEL RODRIGUEZ,NULL,-33.434537,-70.660073,1,13101,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010587,MANUEL RODRIGUEZ - SAN PABLO,3,0,1,UNIDIRECCIONAL,1,CONCRETO,0,0,0,0,1
