X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Cód__Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Tipo_Cal_1,Fallecid_1,Graves_1,Menos_Gr_1,Leves_1,Tipo,Servicio
-7881075.10838232,-3964526.41445071,634,2,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES,131190869,EL CONQUISTADOR, ,EL CONQUISTADOR - PORTALES,PORTALES @ EL CONQUISTADOR,ASFALTO,0,0,2,0,BICICLETA,PARTICULAR
-7880798.18557619,-3965157.61587358,635,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191627,LA GALAXIA,131192375,NVA SAN MARTIN, ,LA GALAXIA - NVA SAN MARTIN,LA GALAXIA @ NVA SAN MARTIN,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7880716.21971806,-3968897.78163708,636,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190392,CAMINO A MELIPILLA, , ,18448,- CAMINO A MELIPILLA,18448 CAMINO A MELIPILLA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7880451.41597884,-3964422.74424368,637,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192605,PORTALES,131190024,4 PONIENTE, ,4 PONIENTE - PORTALES,PORTALES @ 4 PONIENTE,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7880368.92283043,-3969615.00447321,638,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191688,LAGO BOLSENA,131192467,PARQUE CENTRAL PONIENTE, ,LAGO BOLSENA - PARQUE CENTRAL PONIENTE,LAGO BOLSENA @ PARQUE CENTRAL PONIENTE,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7879967.56602446,-3965161.38018915,639,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192375,NVA SAN MARTIN,131191757,LAS NACIONES, ,LAS NACIONES - NVA SAN MARTIN,NVA SAN MARTIN @ LAS NACIONES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7879856.1987524,-3964805.65022277,640,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR, , ,1886,- SUR,1886 SUR,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7879723.80724438,-3963399.69040493,641,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191757,LAS NACIONES,131191590,LA CANDELARIA, ,LA CANDELARIA - LAS NACIONES,LAS NACIONES @ LA CANDELARIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7879560.87414605,-3967064.6389258,642,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192756,RENE OLIVARES BECERRA,131190338,CABO DE HORNOS, ,CABO DE HORNOS - RENE OLIVARES BECERRA,RENE OLIVARES BECERRA @ CABO DE HORNOS,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7879517.59830014,-3962550.01947181,643,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192152,MAIPU, , ,1915,- MAIPU,1915 MAIPU,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7879433.52608401,-3964541.078467,644,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190412,CAMPANARIO,131192714,RAMON BARROS LUCO, ,CAMPANARIO - RAMON BARROS LUCO,CAMPANARIO @ RAMON BARROS LUCO,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7879352.76837837,-3955294.25060074,645,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241128,PUERTO SANTIAGO,131241094,PTO MADERO, ,PTO MADERO - PUERTO SANTIAGO,PUERTO SANTIAGO @ PTO MADERO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7879117.80854844,-3964762.39886727,646,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR,131190018,3 PONIENTE, ,3 PONIENTE - SUR,SUR @ 3 PONIENTE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7878928.77022615,-3960648.67875308,647,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190976,EL ROSAL,131191384,ING EDUARDO DOMINGUEZ, ,EL ROSAL - ING EDUARDO DOMINGUEZ,EL ROSAL @ ING EDUARDO DOMINGUEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7878768.79634055,-3966396.46018226,648,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192910,SERGIO SILVA ACUNA,131192755,RENE OLIVARES BECERRA, ,RENE OLIVARES BECERRA - SERGIO SILVA ACUNA,SERGIO SILVA ACUNA @ RENE OLIVARES BECERRA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7878706.21037759,-3962219.29033178,649,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131191824,LIBER BERNARDO O`HIGGINS,131190950,EL OLIMPO, ,EL OLIMPO - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ EL OLIMPO,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7878701.55796937,-3962171.13287764,650,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190950,EL OLIMPO,131191410,ISIS, ,EL OLIMPO - ISIS,EL OLIMPO @ ISIS,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7878697.73258698,-3963107.95388708,651,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131190394,CAMINO A RINCONADA,131190950,EL OLIMPO, ,CAMINO A RINCONADA - EL OLIMPO,CAMINO A RINCONADA @ EL OLIMPO,CONCRETO,1,0,0,0,BICICLETA,PARTICULAR
-7878611.69877491,-3960426.24489865,652,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190976,EL ROSAL,131190408,CAMINO LA FARFANA, ,CAMINO LA FARFANA - EL ROSAL,EL ROSAL @ CAMINO LA FARFANA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7878395.85264214,-3962508.75841798,653,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191378,INDEPENDENCIA,131192283,MIRAFLORES, ,INDEPENDENCIA - MIRAFLORES,INDEPENDENCIA @ MIRAFLORES,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7878345.35541212,-3965159.14448866,654,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192375,NVA SAN MARTIN,131190860,EL CID, ,EL CID - NVA SAN MARTIN,NVA SAN MARTIN @ EL CID,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7878164.74592564,-3954283.84640975,655,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8787,- SAN PABLO,8787 SAN PABLO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7878161.50419663,-3954283.10987547,656,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241232,SAN PABLO, , ,8639,- SAN PABLO,8639 SAN PABLO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7878093.70269504,-3962185.21126179,657,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191824,LIBER BERNARDO O`HIGGINS,131191378,INDEPENDENCIA, ,INDEPENDENCIA - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @ INDEPENDENCIA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7878086.02960527,-3964707.27983838,658,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR, , ,940,- SUR,940 SUR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7878067.91792983,-3933737.79360276,659,1,LAMPA,2016,1,13302,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133020032,CACIQUE COLIN, , ,100,- CACIQUE COLIN,100 CACIQUE COLIN,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7878046.41846187,-3960057.16537155,660,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190976,EL ROSAL,131193199,VICTORIA DE ABRIL, ,EL ROSAL - VICTORIA DE ABRIL,EL ROSAL @ VICTORIA DE ABRIL,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7877964.03103181,-3954245.75304838,661,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131241250,SERRANO, ,SAN PABLO - SERRANO,SAN PABLO @ SERRANO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7877961.354936,-3955783.03399491,662,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240039,AMERICO VESPUCIO,131240582,LA TRAVESIA, ,AMERICO VESPUCIO - LA TRAVESIA,AMERICO VESPUCIO @ LA TRAVESIA,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7877938.00850042,-3964701.32352951,663,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192995,SUR,131192442,PADRE HURTADO, ,PADRE HURTADO - SUR,SUR @ PADRE HURTADO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7877899.16301416,-3954534.90462708,664,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241250,SERRANO,131240065,ARISTOTELES, ,ARISTOTELES - SERRANO,SERRANO @ ARISTOTELES,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7877751.31209984,-3946158.27641346,665,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240150,CAMINO LO BOZA, , ,8887,- CAMINO LO BOZA,8887 CAMINO LO BOZA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7877674.85971386,-3950505.50262898,666,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030124,COST SUR,131030120,CONGUILLIO, ,CONGUILLIO - COST SUR,COST SUR @ CONGUILLIO,ASFALTO,1,0,0,0,BICICLETA,PARTICULAR
-7877629.59934635,-3964687.33634488,667,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131191625,LA FORTUNA,131192995,SUR, ,LA FORTUNA - SUR,LA FORTUNA @ SUR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7877532.69656682,-3964682.3715817,668,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192995,SUR,131190872,EL CORSARIO, ,EL CORSARIO - SUR,SUR @ EL CORSARIO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7877525.06282109,-3963183.44031511,669,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131190394,CAMINO A RINCONADA,131192883,SAN MARTIN, ,CAMINO A RINCONADA - SAN MARTIN,CAMINO A RINCONADA @ SAN MARTIN,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7877450.83872961,-3962920.1660431,670,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192883,SAN MARTIN,131191257,GRAL ORDONEZ, ,GRAL ORDONEZ - SAN MARTIN,SAN MARTIN @ GRAL ORDONEZ,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7877432.40539409,-3962012.39720078,671,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192883,SAN MARTIN,131191824,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - SAN MARTIN,SAN MARTIN @ LIBER BERNARDO O`HIGGINS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7877426.03596372,-3954129.69377227,672,2,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131241232,SAN PABLO,131240397,FEDERICO ERRAZURIZ, ,FEDERICO ERRAZURIZ - SAN PABLO,SAN PABLO @ FEDERICO ERRAZURIZ,CONCRETO,0,2,0,0,BICICLETA,PARTICULAR
-7877368.45920841,-3953617.10927771,673,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240397,FEDERICO ERRAZURIZ,131240874,MAPOCHO, ,FEDERICO ERRAZURIZ - MAPOCHO,FEDERICO ERRAZURIZ @ MAPOCHO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7877318.44702138,-3956964.36928285,674,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240039,AMERICO VESPUCIO,131240797,LOS MARES, ,AMERICO VESPUCIO - LOS MARES,AMERICO VESPUCIO @ LOS MARES,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7877270.64570936,-3953101.20252486,675,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241215,SAN FRANCISCO,131240397,FEDERICO ERRAZURIZ, ,FEDERICO ERRAZURIZ - SAN FRANCISCO,SAN FRANCISCO @ FEDERICO ERRAZURIZ,CONCRETO,0,0,1,0,BICICLETA,PARTICULAR
-7877266.71811254,-3963859.67661018,676,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192874,SAN JOSE, , ,459,- SAN JOSE,459 SAN JOSE,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7877118.40718324,-3961005.3744877,677,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240146,CAMINO LA FARFANA, , ,400,- CAMINO LA FARFANA,400 CAMINO LA FARFANA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7877073.5156286,-3954509.47177454,678,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240849,LUCERO,131241050,PRETORIA, ,LUCERO - PRETORIA,LUCERO @ PRETORIA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7877067.07822213,-3965070.83760755,679,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192374,NVA O`HIGGINS,131191351,HUASCAR, ,HUASCAR - NVA O`HIGGINS,NVA O`HIGGINS @ HUASCAR,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7877025.56344768,-3946717.37793923,680,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240039,AMERICO VESPUCIO,131240150,CAMINO LO BOZA, ,AMERICO VESPUCIO - CAMINO LO BOZA,AMERICO VESPUCIO @ CAMINO LO BOZA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7877023.48682297,-3954179.72643603,681,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131241232,SAN PABLO,131240852,LUIS BELTRAN, ,LUIS BELTRAN - SAN PABLO,SAN PABLO @ LUIS BELTRAN,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7876969.98122519,-3955971.97836193,682,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240494,ISLA GRANDE TIERRA DEL FUEGO,131240286,EL ABETO, ,EL ABETO - ISLA GRANDE TIERRA DEL FUEGO,ISLA GRANDE TIERRA DEL FUEGO @ EL ABETO,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7876960.14431308,-3957460.75634437,683,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131191196,FUNDO LA RINCONADA, , ,145,- FUNDO LA RINCONADA,145 FUNDO LA RINCONADA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7876954.89904117,-3963789.67006489,684,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192874,SAN JOSE,131192180,MANUEL RODRIGUEZ, ,MANUEL RODRIGUEZ - SAN JOSE,SAN JOSE @ MANUEL RODRIGUEZ,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7876669.99870445,-3962791.08114779,685,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192034,LOS PAJARITOS,131192152,MAIPU, ,LOS PAJARITOS - MAIPU,LOS PAJARITOS @ MAIPU,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7876658.10839363,-3965248.80233817,686,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131192375,NVA SAN MARTIN,131192034,LOS PAJARITOS, ,LOS PAJARITOS - NVA SAN MARTIN,NVA SAN MARTIN @ LOS PAJARITOS,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7876655.01753351,-3961722.49158792,687,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS, , ,3111,- LOS PAJARITOS,3111 LOS PAJARITOS,CONCRETO,0,0,0,0,BICICLETA,PARTICULAR
-7876508.57769886,-3959069.89975,688,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131190125,AMERICO VESPUCIO,131190976,EL ROSAL, ,AMERICO VESPUCIO - EL ROSAL,AMERICO VESPUCIO @ EL ROSAL,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7876454.75834983,-3957467.19040017,689,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131192472,PARQUE EL GOLF NORTE,131192276,MIN ANTONIO VARAS, ,MIN ANTONIO VARAS - PARQUE EL GOLF NORTE,PARQUE EL GOLF NORTE @ MIN ANTONIO VARAS,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7876407.59084734,-3955870.05706268,690,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240950,OCEANIA,131241320,TRAVESIA, ,OCEANIA - TRAVESIA,OCEANIA @ TRAVESIA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7876337.98572666,-3951171.63850372,691,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030586,SADO, , ,7965,- SADO,7965 SADO,ASFALTO,0,0,1,0,BICICLETA,PARTICULAR
-7876323.70674179,-3954884.86536084,692,3,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240230,CORONA SUECA, ,CORONA SUECA - LA ESTRELLA,LA ESTRELLA @ CORONA SUECA,CONCRETO,0,2,0,0,BICICLETA,PARTICULAR
-7876294.57242687,-3943430.93179414,693,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131250382,LO MARCOLETA,131250666,SAN LUIS, ,LO MARCOLETA - SAN LUIS,LO MARCOLETA @ SAN LUIS,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7876291.80252605,-3960557.64718853,694,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131192034,LOS PAJARITOS,131191525,JUAN JOSE RIVERA, ,JUAN JOSE RIVERA - LOS PAJARITOS,LOS PAJARITOS @ JUAN JOSE RIVERA,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7876290.32377063,-3946048.25408832,695,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250022,AMERICO VESPUCIO, , ,1151,- AMERICO VESPUCIO,1151 AMERICO VESPUCIO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7876259.02683473,-3957247.26408272,696,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240797,LOS MARES,131240564,LA ESTRELLA, ,LA ESTRELLA - LOS MARES,LOS MARES @ LA ESTRELLA,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7876232.43086139,-3954049.05835941,697,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131241229,SAN MARTIN, ,LA ESTRELLA - SAN MARTIN,LA ESTRELLA @ SAN MARTIN,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7876132.71993824,-3953619.2604484,698,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131240564,LA ESTRELLA,131240328,EL LAZO, ,EL LAZO - LA ESTRELLA,LA ESTRELLA @ EL LAZO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7876080.54933494,-3951432.87591957,699,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131030427,MAPOCHO NORTE,131030294,LA ESTRELLA, ,LA ESTRELLA - MAPOCHO NORTE,MAPOCHO NORTE @ LA ESTRELLA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7876075.70591289,-3956485.43133773,700,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131240564,LA ESTRELLA,131240686,LAS LEVADURAS, ,LA ESTRELLA - LAS LEVADURAS,LA ESTRELLA @ LAS LEVADURAS,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7876030.25192862,-3960293.4104812,701,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131190125,AMERICO VESPUCIO, ,AMERICO VESPUCIO - LOS PAJARITOS,LOS PAJARITOS @ AMERICO VESPUCIO,CONCRETO,0,1,0,0,BICICLETA,PARTICULAR
-7875996.20331229,-3964301.64962646,702,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192972,STA MARIA,131193183,VICENTE REYES, ,STA MARIA - VICENTE REYES,STA MARIA @ VICENTE REYES,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7875930.06046752,-3947769.04794755,703,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280804,VICUNA MACKENNA, , ,8049,- VICUNA MACKENNA,8049 VICUNA MACKENNA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7875924.74671895,-3952400.94136974,704,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131240538,JOSE JOAQUIN PEREZ,131240564,LA ESTRELLA, ,JOSE JOAQUIN PEREZ - LA ESTRELLA,JOSE JOAQUIN PEREZ @ LA ESTRELLA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7875780.20961433,-3943833.53571294,705,2,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250666,SAN LUIS,131250762,VOLCAN VILLARRICA, ,SAN LUIS - VOLCAN VILLARRICA,SAN LUIS @ VOLCAN VILLARRICA,ASFALTO,0,0,0,2,BICICLETA,PARTICULAR
-7875756.65814923,-3953384.21055476,706,1,PUDAHUEL,2016,1,13124,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131241215,SAN FRANCISCO, , ,8621,- SAN FRANCISCO,8621 SAN FRANCISCO,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7875632.52288381,-3959883.63627242,707,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192034,LOS PAJARITOS,131192503,PDTE DE GAULLE, ,LOS PAJARITOS - PDTE DE GAULLE,LOS PAJARITOS @ PDTE DE GAULLE,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7875590.77194498,-3943871.2654547,708,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250062,CALLE B,131250666,SAN LUIS, ,CALLE B - SAN LUIS,CALLE B @ SAN LUIS,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
-7875572.01244433,-3942987.2669388,709,1,QUILICURA,2016,1,13125,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131250684,STA LAURA, , ,0,- STA LAURA,0 STA LAURA,CONCRETO,0,0,0,1,BICICLETA,PARTICULAR
-7875569.52786292,-3950692.30247781,710,1,CERRO NAVIA,2016,1,13103,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131030579,ROLANDO PETERSEN,131030108,CHILONGA, ,CHILONGA - ROLANDO PETERSEN,ROLANDO PETERSEN @ CHILONGA,ASFALTO,0,0,0,1,BICICLETA,PARTICULAR
-7875544.64720983,-3963333.90747431,711,1,MAIPU,2016,1,13119,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131192897,SEGUNDA TRANSVERSAL,131191069,ESQUINA BLANCA, ,ESQUINA BLANCA - SEGUNDA TRANSVERSAL,SEGUNDA TRANSVERSAL @ ESQUINA BLANCA,ASFALTO,0,1,0,0,BICICLETA,PARTICULAR
-7875519.25658585,-3948440.19496804,712,1,RENCA,2016,1,13128,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280804,VICUNA MACKENNA,131280101,BRASIL, ,BRASIL - VICUNA MACKENNA,VICUNA MACKENNA @ BRASIL,ASFALTO,0,0,0,0,BICICLETA,PARTICULAR
