X,Y,FID,DIR_GEOCOD,LAT,LNG,VAL_COM,Año,Cód_Regi,Región,Comuna,Zona,Calle_Uno,Calle_Dos,Número,Direccion,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7858186.86912241,-3975181.58452598,296,"Av. San Carlos 1013, Puente Alto, Región Metropolitana, Chile",-33.5997318,-70.5912937,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SAN CARLOS, ,1013,"SAN CARLOS  1013, PUENTE ALTO",0,0,0,2,BICICLETA,0,0,0,2,2
-7858184.17519074,-3967137.30058343,297,"Dr Sotero del Río & Av. Vicuña Mackenna Pte., La Florida, Región Metropolitana, Chile",-33.5395212,-70.5912695,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUÑA MACKENNA PONIENTE,DR SOTERO DEL RIO,0,VICUÑA MACKENNA PONIENTE-DR SOTERO DEL RIO,0,1,0,0,BICICLETA,0,1,0,0,1
-7858135.10555919,-3977140.40476158,298,"Av. Ejército Libertador & Av. Eyzaguirre, Puente Alto, Región Metropolitana, Chile",-33.614387,-70.5908287,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EYZAGUIRRE,EJERCITO LIBERTADOR,0,EYZAGUIRRE-EJERCITO LIBERTADOR,0,0,1,0,BICICLETA,0,0,1,0,1
-7858122.09231072,-3977420.74463956,299,"Avenida Ejército Libertador & Arturo Prat, Puente Alto, Región Metropolitana, Chile",-33.6164842,-70.5907118,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EJERCITO LIBERTADOR,ARTURO PRAT,0,EJERCITO LIBERTADOR-ARTURO PRAT,0,0,0,1,BICICLETA,0,0,0,1,1
-7858110.9047019,-3977434.79389459,300,"Av. Ejército Libertador 165, Puente Alto, Región Metropolitana, Chile",-33.6165893,-70.5906113,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EJERCITO LIBERTADOR, ,165,"EJERCITO LIBERTADOR  165, PUENTE ALTO",0,0,0,0,BICICLETA,0,0,0,0,1
-7858062.6143068,-3962901.11058483,301,"Av. Américo Vespucio & Av. Macul, Macul, Región Metropolitana, Chile",-33.5077969,-70.5901775,1,2020,13,REGION METROPOLITANA,MACUL,URBANA,MACUL,AMERICO VESPUCIO,0,MACUL-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-7858017.83047564,-3948923.35094209,302,"Los Laureles & Alonso de Córdova, Vitacura, Región Metropolitana, Chile",-33.4030367,-70.5897752,1,2020,13,REGION METROPOLITANA,VITACURA,URBANA,ALONSO DE CORDOVA,LOS LAURELES,0,LOS LAURELES-ALONSO DE CORDOVA,0,1,0,0,BICICLETA,0,1,0,0,1
-7857987.90779652,-3967654.10667091,303,"Sta. Amalia & Av. Vicuña Mackenna Pte., La Florida, Región Metropolitana, Chile",-33.5433907,-70.5895064,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUÑA MACKENNA PONIENTE,STA AMALIA,0,VICUÑA MACKENNA PONIENTE-STA AMALIA,0,0,0,1,BICICLETA,0,0,0,1,1
-7857977.88904235,-3962780.26076201,304,"Av. Américo Vespucio & San Luis de Macúl, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.5068917,-70.5894164,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,AMERICO VESPUCIO,SAN LUIS DE MACUL,0,SAN LUIS DE MACUL-AMERICO VESPUCIO,0,0,0,0,BICICLETA,0,0,0,0,1
-7857961.09093119,-3967730.58445115,305,"Mónaco & Avenida Vicuña Mackenna Poniente, La Florida, Región Metropolitana, Chile",-33.5439633,-70.5892655,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUÑA MACKENNA PONIENTE,MONACO,0,VICUÑA MACKENNA PONIENTE-MONACO,0,0,1,0,BICICLETA,0,0,1,0,1
-7857957.08342951,-3960657.0506432,306,"Arturo Gozalvez 4228, Macul, Región Metropolitana, Chile",-33.4909867,-70.5892295,1,2020,13,REGION METROPOLITANA,MACUL,URBANA,ARTURO GONZALVEZ, ,4228,"ARTURO GONZALVEZ  4228, MACUL",0,0,0,1,BICICLETA,0,0,0,1,1
-7857895.96902908,-3959445.05342921,307,"El Líbano & Los Cedros, Macul, Región Metropolitana, Chile",-33.4819063,-70.5886805,1,2020,13,REGION METROPOLITANA,MACUL,URBANA,EL LIBANO,LOS CEDROS,0,LOS CEDROS-EL LIBANO,0,0,0,0,BICICLETA,0,0,0,0,1
-7857894.67772299,-3958323.13093235,308,"Capitán Ignacio Carrera Pinto & Rodrigo de Araya, Ñuñoa, Región Metropolitana, Chile",-33.4734999,-70.5886689,2,2020,13,REGION METROPOLITANA,MACUL,URBANA,RODRIGO DE ARAYA,CAP IGNACIO CARRERA PINTO,0,RODRIGO DE ARAYA-CAP IGNACIO CARRERA PINTO,0,0,0,1,BICICLETA,0,0,0,1,1
-7857830.03449468,-3948371.89954591,309,"Américo Vespucio Nte. & Av Vitacura, Vitacura, Región Metropolitana, Chile",-33.3989011,-70.5880882,1,2020,13,REGION METROPOLITANA,VITACURA,URBANA,VITACURA,AMERICO VESPUCIO NORTE,0,VITACURA-AMERICO VESPUCIO NORTE,0,1,0,0,BICICLETA,0,1,0,0,1
-7857807.31418661,-3968147.56154832,310,"Trinidad & Avenida Vicuña Mackenna Poniente, La Florida, Región Metropolitana, Chile",-33.5470852,-70.5878841,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUÑA MACKENNA PONIENTE,TRINIDAD,0,VICUÑA MACKENNA PONIENTE-TRINIDAD,0,0,0,1,BICICLETA,0,0,0,1,2
-7857700.16917672,-3977087.37728653,311,"Ernesto Alvear & Avenida Eyzaguirre, Puente Alto, Región Metropolitana, Chile",-33.6139903,-70.5869216,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EYZAGUIRRE,ERNESTO ALVEAR,0,EYZAGUIRRE-ERNESTO ALVEAR,0,0,0,0,BICICLETA,0,0,0,0,1
-7857666.68427389,-3952530.40728246,312,"Tobalaba & Avenida Pocuro, Providencia, Región Metropolitana, Chile",-33.4300829,-70.5866208,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,POCURO,TOBALABA,0,TOBALABA-POCURO,0,0,0,1,BICICLETA,0,0,0,1,1
-7857655.88628329,-3956824.4457153,313,"Los Almendros 4275, Ñuñoa, Región Metropolitana, Chile",-33.4622692,-70.5865238,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,LOS ALMENDROS, ,4275,"LOS ALMENDROS  4275, ÑUÑOA",0,0,0,1,BICICLETA,0,0,0,1,1
-7857651.81198992,-3955307.15585601,314,"Julio Zegers & Avenida Presidente Jose Batlle y Ordoñez, Ñuñoa, Región Metropolitana, Chile",-33.4508976,-70.5864872,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,JULIO ZEGERS,PDTE BATTLE Y ORDONEZ,0,PDTE BATTLE Y ORDONEZ-JULIO ZEGERS,0,0,0,1,BICICLETA,0,0,0,1,1
-7857646.96959207,-3968983.08372109,315,"Vicuña Mackenna & San José de la Estrella, La Florida, Región Metropolitana, Chile",-33.5533404,-70.5864437,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUÑA MACKENNA,SAN JOSE DE LA ESTRELLA,0,VICUÑA MACKENNA-SAN JOSE DE LA ESTRELLA,0,0,1,0,BICICLETA,0,0,1,0,1
-7857604.65705361,-3964969.7316946,316,"Alonso de Ercilla, La Florida, Región Metropolitana, Chile",-33.52329,-70.5860636,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,COND ALONSO DE ERCILLA 2, ,1750,"COND ALONSO DE ERCILLA 2  1750, LA FLORIDA",0,0,0,1,BICICLETA,0,0,0,1,1
-7857585.07595519,-3965788.58507204,317,"Alonso de Ercilla 689, La Florida, Región Metropolitana, Chile",-33.5294221,-70.5858877,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,ALONSO DE ERCILLA, ,689,"ALONSO DE ERCILLA  689, LA FLORIDA",0,0,0,1,BICICLETA,0,0,0,1,1
-7857580.81241869,-3955917.72514921,318,"Irarrázaval & Juan Moya Morales, Ñuñoa, Región Metropolitana, Chile",-33.4554738,-70.5858494,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,IRARRAZAVAL,JUAN MOYA MORALES,0,JUAN MOYA MORALES-IRARRAZAVAL,0,0,0,1,BICICLETA,0,0,0,1,1
-7857578.2965982,-3954230.95281768,319,"Avenida Hernando de Aguirre & Pedro Torres, Ñuñoa, Región Metropolitana, Chile",-33.4428309,-70.5858268,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,HERNANDO DE AGUIRRE,PEDRO TORRES,0,PEDRO TORRES-HERNANDO DE AGUIRRE,0,0,0,0,BICICLETA,0,0,0,0,1
-7857516.15805844,-3962045.09598902,320,"Las Acacias & Los Copihues, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.5013849,-70.5852686,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,LOS COPIHUES,LAS ACACIAS,0,LOS COPIHUES-LAS ACACIAS,0,0,0,1,BICICLETA,0,0,0,1,1
-7857463.96034921,-3954556.13657145,321,"Montenegro 1090, Ñuñoa, Región Metropolitana, Chile",-33.4452684,-70.5847997,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,MONTENEGRO, ,1090,"MONTENEGRO  1090, ÑUÑOA",0,1,0,0,BICICLETA,0,1,0,0,1
-7857453.1623586,-3952768.10579803,322,"Avenida Francisco Bilbao & Tobalaba, Providencia, Región Metropolitana, Chile",-33.4318649,-70.5847027,1,2020,13,REGION METROPOLITANA,PROVIDENCIA,URBANA,FRANCISCO BILBAO,TOBALABA,0,TOBALABA-FRANCISCO BILBAO,0,1,0,0,BICICLETA,0,1,0,0,1
-7857444.92471628,-3970380.42644471,323,"Av. Diego Portales & Av. Vicuña Mackenna Ote., La Florida, Región Metropolitana, Chile",-33.5638007,-70.5846287,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,VICUÑA MACKENNA ORIENTE,DIEGO PORTALES,0,VICUÑA MACKENNA ORIENTE-DIEGO PORTALES,0,0,0,1,BICICLETA,0,0,0,1,1
-7857367.40182289,-3955491.82291714,324,"Avenida Presidente Jose Batlle y Ordoñez & Ortúzar, Ñuñoa, Región Metropolitana, Chile",-33.4522817,-70.5839323,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,ORTUZAR,PDTE BATTLE Y ORDONEZ,0,PDTE BATTLE Y ORDONEZ-ORTUZAR,0,0,0,1,BICICLETA,0,0,0,1,1
-7857326.92605604,-3954975.94730171,325,"Simón Bolívar & Ortúzar, Ñuñoa, Región Metropolitana, Chile",-33.4484151,-70.5835687,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,SIMON BOLIVAR,ORTUZAR,0,SIMON BOLIVAR-ORTUZAR,0,0,0,0,BICICLETA,0,0,0,0,1
-7857309.2707848,-3971534.62453575,326,"Av. Concha Y Toro 3888, Puente Alto, Región Metropolitana, Chile",-33.5724399,-70.5834101,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO, ,3888,"CONCHA Y TORO  3888, PUENTE ALTO",0,0,0,2,BICICLETA,0,0,0,1,1
-7857278.00113984,-3960314.53015754,327,"San Vicente de Paul & Avenida Quilín, Macul, Región Metropolitana, Chile",-33.4884206,-70.5831292,1,2020,13,REGION METROPOLITANA,MACUL,URBANA,QUILIN,SAN VICENTE DE PAUL,0,SAN VICENTE DE PAUL-QUILIN,0,0,0,1,BICICLETA,0,0,0,1,1
-7857267.11409364,-3971508.54451849,328,"Avenida Concha Y Toro & Parque El Arrayán, Puente Alto, Región Metropolitana, Chile",-33.5722447,-70.5830314,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,PARQUE EL ARRAYAN,CONCHA Y TORO,0,PARQUE EL ARRAYAN-CONCHA Y TORO,0,0,0,1,BICICLETA,0,0,0,1,1
-7857129.26716818,-3957498.90809604,329,"Avenida Grecia & Ramón Cruz Montt, Ñuñoa, Región Metropolitana, Chile",-33.4673236,-70.5817931,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,GRECIA,RAMON CRUZ MONTT,0,RAMON CRUZ MONTT-GRECIA,0,0,0,1,BICICLETA,0,0,0,1,1
-7857009.14230568,-3957341.73819337,330,"Ramón Cruz Montt 1176, Ñuñoa, Región Metropolitana, Chile",-33.4661458,-70.580714,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,RAMON CRUZ MONTT, ,1176,"RAMON CRUZ MONTT  1176, ÑUÑOA",0,0,0,0,BICICLETA,0,0,0,0,1
-7856984.89692058,-3950837.98019265,331,"Del Inca & Félix de Amesti, Las Condes, Región Metropolitana, Chile",-33.4173939,-70.5804962,1,2020,13,REGION METROPOLITANA,LAS CONDES,URBANA,DEL INCA,FELIX DE AMESTI,0,FELIX DE AMESTI-DEL INCA,0,0,0,1,BICICLETA,0,0,0,1,1
-7856975.18986099,-3973352.92924507,332,"Av. Concha Y Toro & Luis Matte Larraín, Puente Alto, Región Metropolitana, Chile",-33.5860482,-70.580409,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,LUIS MATTE LARRAIN,0,LUIS MATTE LARRAIN-CONCHA Y TORO,0,0,0,1,BICICLETA,0,0,0,1,2
-7856936.07219192,-3970269.86505271,333,"Avenida Diego Portales & Manuel Rengifo, La Florida, Región Metropolitana, Chile",-33.5629731,-70.5800576,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,DIEGO PORTALES,MANUEL RENGIFO,0,MANUEL RENGIFO-DIEGO PORTALES,0,1,0,0,BICICLETA,0,1,0,0,1
-7856895.28473049,-3955770.04987012,334,"Irarrázaval 4852, Ñuñoa, Región Metropolitana, Chile",-33.454367,-70.5796912,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,IRARRAZAVAL, ,4852,"IRARRAZAVAL  4852, ÑUÑOA",0,0,0,1,BICICLETA,0,0,0,1,1
-7856893.80418126,-3962096.46575628,335,"PD609-Avenida Las Torres / Esq. Nevado Incahuasi, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.5017697,-70.5796779,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,LAS TORRES,NEVADO INCAHUASI,0,NEVADO INCAHUASI-LAS TORRES,0,0,0,1,BICICLETA,0,0,0,1,1
-7856892.91362534,-3953272.49100267,336,"Coventry & Tobalaba, Ñuñoa, Región Metropolitana, Chile",-33.4356461,-70.5796699,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,TOBALABA,COVENTRY,0,TOBALABA-COVENTRY,0,0,0,1,BICICLETA,0,0,0,0,1
-7856890.65383967,-3973787.37498276,337,"Avenida Concha Y Toro & Ángel Pimentel, Puente Alto, Región Metropolitana, Chile",-33.5892993,-70.5796496,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,ANGEL PIMENTEL,0,CONCHA Y TORO-ANGEL PIMENTEL,0,0,0,1,BICICLETA,0,0,0,1,1
-7856845.90340437,-3955755.2130652,338,"Irarrázaval 4900, Ñuñoa, Región Metropolitana, Chile",-33.4542558,-70.5792476,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,IRARRAZAVAL, ,4900,"IRARRAZAVAL  4900, ÑUÑOA",0,1,0,0,BICICLETA,0,1,0,0,1
-7856734.66183722,-3953595.38003633,339,"Diego de Almagro 4998, Ñuñoa, Región Metropolitana, Chile",-33.4380666,-70.5782483,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,DIEGO DE ALMAGRO, ,4998,"DIEGO DE ALMAGRO  4998, ÑUÑOA",0,0,0,0,BICICLETA,0,0,0,0,1
-7856709.0026946,-3977453.98966939,340,"Tocornal Grez & Sargento Menadier, Puente Alto, Región Metropolitana, Chile",-33.6167329,-70.5780178,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SGTO MENADIER,TOCORNAL GREZ,0,TOCORNAL GREZ-SGTO MENADIER,0,0,0,1,BICICLETA,0,0,0,1,1
-7856705.32915139,-3953615.69680099,341,"Diego de Almagro & Hamburgo, Ñuñoa, Región Metropolitana, Chile",-33.4382189,-70.5779848,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,HAMBURGO,DIEGO DE ALMAGRO,0,HAMBURGO-DIEGO DE ALMAGRO,0,0,0,1,BICICLETA,0,0,0,1,1
-7856609.2047711,-3975344.34350588,342,"Av. Concha Y Toro 1315, Puente Alto, Región Metropolitana, Chile",-33.6009496,-70.5771213,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO, ,1315,"CONCHA Y TORO  1315, PUENTE ALTO",0,1,0,0,BICICLETA,0,1,0,0,1
-7856599.88732972,-3964851.29046384,343,"Walker Martinez, La Florida, Región Metropolitana, Chile",-33.522403,-70.5770376,1,2020,13,REGION METROPOLITANA,LA FLORIDA,URBANA,WALKER MARTINEZ,COND ALONSO DE ERCILLA 2,0,WALKER MARTINEZ-COND ALONSO DE ERCILLA 2,0,0,1,0,BICICLETA,0,0,1,0,1
-7856582.04281535,-3957788.79328716,344,"Rotonda Grecia, Ñuñoa, Región Metropolitana, Chile",-33.4694959,-70.5768773,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,AMERICO VESPUCIO,GRECIA,0,GRECIA-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,2
-7856547.58943295,-3975989.26748832,345,"Avenida Concha Y Toro & Eduardo Cordero, Puente Alto, Región Metropolitana, Chile",-33.6057749,-70.5765678,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,CONCHA Y TORO,EDUARDO CORDERO,0,EDUARDO CORDERO-CONCHA Y TORO,0,0,0,0,BICICLETA,0,0,0,0,1
-7856478.51568891,-3971665.86723894,346,"El Labrador 621, Puente Alto, Región Metropolitana, Chile",-33.5734222,-70.5759473,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,EL LABRADOR, ,621,"EL LABRADOR  621, PUENTE ALTO",0,0,0,0,BICICLETA,0,0,0,0,1
-7856405.99104065,-3973275.43870645,347,"Miguel Covarrubias 2811, Puente Alto, Región Metropolitana, Chile",-33.5854683,-70.5752958,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,LUIS MATTE,ESTACION QUEPE,0,LUIS MATTE-ESTACION QUEPE,0,0,0,1,BICICLETA,0,0,0,1,1
-7856338.54256119,-3957241.50980118,348,"PD285-Av. Américo Vespucio / Esq. Alonso De Berríos, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.4653947,-70.5746899,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,AMERICO VESPUCIO,LOS GUINDOS,0,LOS GUINDOS-AMERICO VESPUCIO,0,1,0,0,BICICLETA,0,1,0,0,1
-7856332.3086697,-3970603.50290914,349,"Río Calle Calle & Nonato Coo, Puente Alto, Región Metropolitana, Chile",-33.5654705,-70.5746339,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,RIO CALLE CALLE,NONATO COO,0,RIO CALLE CALLE-NONATO COO,0,0,0,1,BICICLETA,0,0,0,1,1
-7856276.29270194,-3959367.58944597,350,"Santa María & Los Presidentes, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.4813259,-70.5741307,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,LOS PRESIDENTES,STA MARIA,0,STA MARIA-LOS PRESIDENTES,0,0,1,1,BICICLETA,0,0,1,1,2
-7856241.83931953,-3953329.45114877,351,"Avenida Ossa & Las Crisálidas, La Reina, Región Metropolitana, Chile",-33.4360731,-70.5738212,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,OSSA,LAS CRISALIDAS,0,OSSA-LAS CRISALIDAS,0,1,0,0,BICICLETA,0,1,0,0,1
-7856211.71626532,-3974101.61703136,352,"Nemesio Vicuña & San Hugo, Puente Alto, Región Metropolitana, Chile",-33.5916508,-70.5735506,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,NEMESIO VICUÑA,SAN HUGO,0,SAN HUGO-NEMESIO VICUÑA,0,0,0,1,BICICLETA,0,0,0,1,1
-7856142.26403501,-3954258.54138615,353,"Av. Ossa 1156, Ñuñoa, Región Metropolitana, Chile",-33.4430377,-70.5729267,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,OSSA, ,1156,"OSSA  1156, ÑUÑOA",0,1,0,0,BICICLETA,0,1,0,0,1
-7856125.12083344,-3947223.22452735,354,"Avenida Manquehue Norte & Irene Frei, Vitacura, Región Metropolitana, Chile",-33.390286,-70.5727727,1,2020,13,REGION METROPOLITANA,VITACURA,URBANA,MANQUEHUE NORTE,IRENE FREI,0,MANQUEHUE NORTE-IRENE FREI,0,0,0,1,BICICLETA,0,0,0,1,1
-7856090.60065934,-3956385.55387803,355,"Av. Américo Vespucio & Diag. Ote., Ñuñoa, Región Metropolitana, Chile",-33.45898,-70.5724626,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,DIAG ORIENTE,AMERICO VESPUCIO,0,DIAG ORIENTE-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,1,1
-7856039.59406865,-3950456.91478082,356,"Del Inca & Luis Zegers, Las Condes, Región Metropolitana, Chile",-33.4145366,-70.5720044,1,2020,13,REGION METROPOLITANA,LAS CONDES,URBANA,DEL INCA,LUIS ZEGERS,0,LUIS ZEGERS-DEL INCA,0,1,0,0,BICICLETA,0,1,0,0,1
-7856003.64900509,-3954922.43449497,357,"Avenida Ossa & Simón Bolívar, Ñuñoa, Región Metropolitana, Chile",-33.448014,-70.5716815,2,2020,13,REGION METROPOLITANA,LA REINA,URBANA,OSSA,SIMON BOLIVAR,0,SIMON BOLIVAR-OSSA,0,0,0,1,BICICLETA,0,0,0,1,1
-7855993.60798702,-3975498.0698559,358,"Nemesio Vicuña & Domingo Tocornal, Puente Alto, Región Metropolitana, Chile",-33.6020998,-70.5715913,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,DOMINGO TOCORNAL,NEMESIO VICUNA,0,NEMESIO VICUNA-DOMINGO TOCORNAL,0,0,0,1,BICICLETA,0,0,0,1,1
-7855916.64169107,-3955640.97564139,359,"Av. Américo Vespucio & Irarrázaval, Ñuñoa, Región Metropolitana, Chile",-33.4533996,-70.5708999,1,2020,13,REGION METROPOLITANA,ÑUÑOA,URBANA,AMERICO VESPUCIO,IRARRAZAVAL,0,IRARRAZAVAL-AMERICO VESPUCIO,0,0,0,1,BICICLETA,0,0,0,0,2
-7855850.99658736,-3973052.55107966,360,"Apóstol Matías 2900, Puente Alto, Región Metropolitana, Chile",-33.5838003,-70.5703102,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,APOSTOL MATIAS, ,2900,"APOSTOL MATIAS  2900, PUENTE ALTO",0,0,0,0,BICICLETA,0,0,0,0,1
-7855849.98357999,-3948522.06731062,361,"PC98-Av. Manquehue Norte / Esq. Av. Pdte. Kennedy, Las Condes, Región Metropolitana, Chile",-33.4000273,-70.5703011,1,2020,13,REGION METROPOLITANA,LAS CONDES,URBANA,PDTE KENNEDY,MANQUEHUE NORTE,0,PDTE KENNEDY-MANQUEHUE NORTE,0,0,0,0,BICICLETA,0,0,0,0,1
-7855712.6041964,-3949014.50642833,362,"Avenida Manquehue Norte & Cerro El Plomo, Las Condes, Región Metropolitana, Chile",-33.4037203,-70.569067,1,2020,13,REGION METROPOLITANA,LAS CONDES,URBANA,MANQUEHUE NORTE,CERRO EL PLOMO,0,MANQUEHUE NORTE-CERRO EL PLOMO,0,1,0,0,BICICLETA,0,1,0,0,1
-7855677.41610537,-3957952.58837181,363,"Avenida Grecia & Los Molineros, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.4707233,-70.5687509,1,2020,13,REGION METROPOLITANA,PEÑALOLEN,URBANA,LOS MOLINEROS,GRECIA,0,LOS MOLINEROS-GRECIA,0,1,0,0,BICICLETA,0,1,0,0,1
-7855666.94094128,-3972863.48748874,364,"Nonato Coo & Maestro Palomo, Puente Alto, Región Metropolitana, Chile",-33.5823854,-70.5686568,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,NONATO COO,MAESTRO PALOMO,0,NONATO COO-MAESTRO PALOMO,0,0,0,1,BICICLETA,0,0,0,1,2
-7855605.35899897,-3955631.44923583,365,"Avenida Larrain & Güemes, La Reina, Región Metropolitana, Chile",-33.4533282,-70.5681036,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,LARRAIN,GUEMES,0,LARRAIN-GUEMES,0,0,0,1,BICICLETA,0,0,0,1,1
-7855600.8505596,-3970181.53426216,366,"PE1486-Avenida México / Esq. Bahía Inglesa, La Florida, Región Metropolitana, Chile",-33.5623119,-70.5680631,2,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,BAHIA INGLESA,CANAL SAN ISIDRO,0,CANAL SAN ISIDRO-BAHIA INGLESA,0,0,0,1,BICICLETA,0,0,0,1,1
-7855520.47788724,-3956631.7779942,367,"Javiera Carrera Sur & José Arrieta, Penalolen, Peñalolén, Región Metropolitana, Chile",-33.4608253,-70.5673411,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,JOSE ARRIETA,JAVIERA CARRERA SUR,0,JOSE ARRIETA-JAVIERA CARRERA SUR,1,0,0,0,BICICLETA,1,0,0,0,1
-7855482.44001724,-3955603.63057543,368,"Av. Larrain & Javiera Carrera Nte., La Reina, Región Metropolitana, Chile",-33.4531197,-70.5669994,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,LARRAIN,JAVIERA CARRERA NORTE,0,LARRAIN-JAVIERA CARRERA NORTE,0,0,0,2,BICICLETA,0,0,0,1,1
-7855426.93611912,-3975453.34973769,369,"Haendel Nº 763, Puente Alto, Región Metropolitana, Chile",-33.6017652,-70.5665008,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,SAN JOSE,OSCAR CASTRO,0,SAN JOSE-OSCAR CASTRO,0,0,0,1,BICICLETA,0,0,0,1,1
-7855382.76454518,-3955571.38236072,370,"Av. Larrain 6162, La Reina, Región Metropolitana, Chile",-33.452878,-70.566104,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,LARRAIN, ,6162,"LARRAIN  6162, LA REINA",0,1,0,0,BICICLETA,0,1,0,0,1
-7855300.46604564,-3956726.73039482,371,"José Arrieta 6316, La Reina, Región Metropolitana, Chile",-33.4615369,-70.5653647,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,JOSE ARRIETA, ,6316,"JOSE ARRIETA  6316, LA REINA",1,0,0,0,BICICLETA,1,0,0,0,1
-7855290.34710393,-3971791.09899448,372,"Av. Mexico 3510, Santiago, Puente Alto, Región Metropolitana, Chile",-33.5743595,-70.5652738,1,2020,13,REGION METROPOLITANA,PUENTE ALTO,URBANA,MEXICO,LOS JARDINES,0,MEXICO-LOS JARDINES,0,0,0,1,BICICLETA,0,0,0,1,1
-7855236.46847038,-3956425.43667864,373,"Lynch Sur & Francisco de Villagra, La Reina, Región Metropolitana, Chile",-33.4592789,-70.5647898,1,2020,13,REGION METROPOLITANA,LA REINA,URBANA,FRANCISCO DE VILLAGRA,LYNCH SUR,0,LYNCH SUR-FRANCISCO DE VILLAGRA,0,1,0,0,BICICLETA,0,1,0,0,1
