X,Y,FID,POINT_X,POINT_Y,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,Año,Claseaccid,Cód_Regi,Cód_Zona,Zona,Cód_Calle,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Siniestros
-7864351.06347366,-3958124.0592492,88,-70.6466676,-33.4720082,REGION METROPOLITANA,13101,SANTIAGO,ARTURO PRAT,ARAUCO,0,"ARTURO PRAT & ARAUCO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010062,0,0,0,1,1,1
-7864348.39180588,-3958441.78553114,89,-70.6466436,-33.474389,REGION METROPOLITANA,13101,SANTIAGO,BIO BIO,ARTURO PRAT,0,"BIO BIO & ARTURO PRAT, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010086,0,0,0,1,1,1
-7864246.5344718,-3946480.54168721,90,-70.6457286,-33.3847154,REGION METROPOLITANA,13127,RECOLETA,ELENA, ,940,"ELENA 940, RECOLETA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131270257,0,1,0,0,1,1
-7864240.53435125,-3951873.17361306,91,-70.6456747,-33.4251555,REGION METROPOLITANA,13127,RECOLETA,OLIVOS,RECOLETA,0,"OLIVOS & RECOLETA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270630,0,0,0,1,1,1
-7864233.72159841,-3953575.61024441,92,-70.6456135,-33.4379184,REGION METROPOLITANA,13101,SANTIAGO,MERCED,MIRAFLORES,0,"MERCED & MIRAFLORES, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010416,0,0,0,2,2,2
-7864228.57863794,-3954542.6887914,93,-70.6455673,-33.4451676,REGION METROPOLITANA,13101,SANTIAGO,STA ROSA,PADRE ALONSO DE OVALLE,0,"STA ROSA & PADRE ALONSO DE OVALLE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010629,0,0,0,1,1,1
-7864223.71397619,-3957454.53787404,94,-70.6455236,-33.4669911,REGION METROPOLITANA,13101,SANTIAGO,MAULE,CHILOE,0,"MAULE & CHILOE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010409,0,0,0,0,2,1
-7864222.36701035,-3951843.89681117,95,-70.6455115,-33.424936,REGION METROPOLITANA,13127,RECOLETA,RECOLETA, ,613,"RECOLETA 613, RECOLETA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131270739,0,0,0,0,2,1
-7864205.37965606,-3967982.52662586,96,-70.6453589,-33.5458496,REGION METROPOLITANA,13131,SAN RAMON,LA BANDERA,VICUNA MACKENNA,0,"LA BANDERA & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310168,0,0,0,1,1,1
-7864073.82228184,-3954162.27517753,97,-70.6441771,-33.4423161,REGION METROPOLITANA,13101,SANTIAGO,LIBER BERNARDO O'HIGGINS,CARMEN,0,"LIBER BERNARDO O'HIGGINS & CARMEN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010342,0,0,0,1,1,1
-7864032.61180635,-3950911.94618475,98,-70.6438069,-33.4179485,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,SCHLACK,0,"RECOLETA & SCHLACK, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,1,0,0,1,1
-7864025.53188673,-3966252.29968566,99,-70.6437433,-33.5328945,REGION METROPOLITANA,13131,SAN RAMON,JUAN LUIS SANFUENTES,URUGUAY,0,"JUAN LUIS SANFUENTES & URUGUAY, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310164,0,0,0,2,0,1
-7864020.72288473,-3954163.71596299,100,-70.6437001,-33.4423269,REGION METROPOLITANA,13101,SANTIAGO,DIAG PARAGUAY,CARMEN,0,"DIAG PARAGUAY & CARMEN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010166,0,1,0,0,0,1
-7864019.44271059,-3950646.31898056,101,-70.6436886,-33.4159568,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,UNION,0,"RECOLETA & UNION, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,1,0,0,1
-7863994.50714465,-3954660.79765557,102,-70.6434646,-33.4460529,REGION METROPOLITANA,13101,SANTIAGO,CURICO, ,563,"CURICO 563, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010159,0,0,0,0,2,1
-7863990.54417078,-3968016.29207677,103,-70.643429,-33.5461024,REGION METROPOLITANA,13131,SAN RAMON,ALMTE LATORRE,VICUNA MACKENNA,0,"ALMTE LATORRE & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310035,0,0,1,0,1,1
-7863981.87238244,-3949759.25868442,104,-70.6433511,-33.4093052,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,DR OSTORNOL,0,"RECOLETA & DR OSTORNOL, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,0,1,1,1
-7863973.32304555,-3954666.69445865,105,-70.6432743,-33.4460971,REGION METROPOLITANA,13101,SANTIAGO,CURICO, ,517,"CURICO 517, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010159,0,0,0,1,0,1
-7863971.33042666,-3956312.05993715,106,-70.6432564,-33.4584292,REGION METROPOLITANA,13101,SANTIAGO,STA ROSA,MANUEL ANTONIO MATTA,0,"STA ROSA & MANUEL ANTONIO MATTA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010629,0,0,0,1,1,1
-7863921.42589894,-3958232.30246708,107,-70.6428081,-33.4728193,REGION METROPOLITANA,13101,SANTIAGO,FRANKLIN, ,741,"FRANKLIN 741, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010236,0,0,0,0,3,1
-7863903.1361066,-3947699.83530638,108,-70.6426438,-33.3938607,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,URMENETA,0,"RECOLETA & URMENETA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,0,1,0,1
-7863883.63293182,-3952979.51751791,109,-70.6424686,-33.4334498,REGION METROPOLITANA,13127,RECOLETA,BELLAVISTA,LORETO,0,"BELLAVISTA & LORETO, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270094,0,0,0,1,1,1
-7863881.61804903,-3947308.82023,110,-70.6424505,-33.390928,REGION METROPOLITANA,13127,RECOLETA,RECOLETA,LOS ZAPADORES,0,"RECOLETA & LOS ZAPADORES, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270739,0,0,0,1,1,1
-7863872.80154536,-3955584.20425081,111,-70.6423713,-33.4529741,REGION METROPOLITANA,13101,SANTIAGO,SAN ISIDRO,10 DE JULIO HUAMACHUCO,0,"SAN ISIDRO & 10 DE JULIO HUAMACHUCO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010582,0,0,0,1,1,1
-7863863.79579856,-3954323.52419782,112,-70.6422904,-33.4435248,REGION METROPOLITANA,13101,SANTIAGO,MARCOLETA, ,462,"MARCOLETA 462, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010395,0,0,0,0,2,1
-7863859.58792181,-3954855.80732729,113,-70.6422526,-33.4475146,REGION METROPOLITANA,13101,SANTIAGO,MARIN,CARMEN,0,"MARIN & CARMEN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010398,0,1,0,0,1,1
-7863752.96611352,-3944697.39589593,114,-70.6412948,-33.3713392,REGION METROPOLITANA,13107,HUECHURABA,PEDRO AGUIRRE CERDA, ,5625,"PEDRO AGUIRRE CERDA 5625, HUECHURABA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131070327,0,1,0,0,1,1
-7863706.74626095,-3965172.24631317,115,-70.6408796,-33.5248066,REGION METROPOLITANA,13131,SAN RAMON,STA ANA,RIVADAVIA,0,"STA ANA & RIVADAVIA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310342,0,0,0,1,1,1
-7863685.36178677,-3953880.01809116,116,-70.6406875,-33.4402003,REGION METROPOLITANA,13101,SANTIAGO,JOSE VICTORINO LASTARRIA,LIBER BERNARDO O'HIGGINS,0,"JOSE VICTORINO LASTARRIA & LIBER BERNARDO O'HIGGINS, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010314,0,0,0,3,1,2
-7863666.89388324,-3957178.4054582,117,-70.6405216,-33.4649218,REGION METROPOLITANA,13101,SANTIAGO,MARIA, ,1488,"MARIA 1488, SANTIAGO",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131010397,0,0,0,0,2,1
-7863629.15657586,-3955870.799217,118,-70.6401826,-33.4551221,REGION METROPOLITANA,13101,SANTIAGO,CARMEN,COQUIMBO,0,"CARMEN & COQUIMBO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010106,0,0,0,1,1,1
-7863591.56398382,-3951958.33684944,119,-70.6398449,-33.425794,REGION METROPOLITANA,13127,RECOLETA,RAPA NUI,PERU,0,"RAPA NUI & PERU, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270733,0,1,0,1,2,2
-7863583.78275142,-3954790.15446021,120,-70.639775,-33.4470225,REGION METROPOLITANA,13101,SANTIAGO,LIRA,MARIN,0,"LIRA & MARIN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010349,0,0,0,1,1,1
-7863556.96588609,-3973551.76922307,121,-70.6395341,-33.5875362,REGION METROPOLITANA,13112,LA PINTANA,LO BLANCO,PORTO ALEGRE,0,"LO BLANCO & PORTO ALEGRE, LA PINTANA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131120402,0,0,0,1,1,1
-7863512.83883993,-3956401.37888717,122,-70.6391377,-33.4590986,REGION METROPOLITANA,13101,SANTIAGO,CARMEN,VENTURA LAVALLE,0,"CARMEN & VENTURA LAVALLE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010106,0,0,0,0,2,1
-7863490.02947627,-3953260.23193528,123,-70.6389328,-33.4355542,REGION METROPOLITANA,13101,SANTIAGO,PURISIMA,CARD JOSE MARIA CARO,0,"PURISIMA & CARD JOSE MARIA CARO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010520,0,0,0,1,1,1
-7863483.90690428,-3954092.83753493,124,-70.6388778,-33.4417956,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,MARCOLETA,0,"PORTUGAL & MARCOLETA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010494,0,0,0,1,1,1
-7863463.57996526,-3962829.96497159,125,-70.6386952,-33.507264,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA,DEPARTAMENTAL,0,"STA ROSA & DEPARTAMENTAL, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290600,0,0,0,0,1,1
-7863462.15507577,-3953135.5076677,126,-70.6386824,-33.4346192,REGION METROPOLITANA,13127,RECOLETA,BELLAVISTA,PURISIMA,0,"BELLAVISTA & PURISIMA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270094,0,0,0,1,1,1
-7863422.74797603,-3950648.18609836,127,-70.6383284,-33.4159708,REGION METROPOLITANA,13127,RECOLETA,PERU,CELIA COLOMA,0,"PERU & CELIA COLOMA, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270677,0,0,0,1,1,1
-7863302.20009946,-3963546.60782529,128,-70.6372455,-33.5126317,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA,JUAN ARAVENA,0,"STA ROSA & JUAN ARAVENA, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290600,0,0,0,1,0,1
-7863271.60950339,-3959236.91352712,129,-70.6369707,-33.4803468,REGION METROPOLITANA,13129,SAN JOAQUIN,PACIFICO,RIVAS,0,"PACIFICO & RIVAS, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290425,0,0,0,0,2,1
-7863265.69843842,-3954459.14747616,130,-70.6369176,-33.4445414,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,CURICO,0,"PORTUGAL & CURICO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010494,0,0,0,1,1,1
-7863240.70721274,-3967515.35007794,131,-70.6366931,-33.5423518,REGION METROPOLITANA,13131,SAN RAMON,AMERICO VESPUCIO,PEDRO AGUIRRE CERDA,0,"AMERICO VESPUCIO & PEDRO AGUIRRE CERDA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310042,0,0,1,0,1,1
-7863240.59589325,-3968145.39775373,132,-70.6366921,-33.547069,REGION METROPOLITANA,13131,SAN RAMON,PEDRO AGUIRRE CERDA,VICUNA MACKENNA,0,"PEDRO AGUIRRE CERDA & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310264,0,0,0,1,1,1
-7863164.94316731,-3956310.39205175,133,-70.6360125,-33.4584167,REGION METROPOLITANA,13101,SANTIAGO,LIRA,VENTURA LAVALLE,0,"LIRA & VENTURA LAVALLE, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010349,0,0,0,1,1,1
-7863158.14154642,-3954669.49610822,134,-70.6359514,-33.4461181,REGION METROPOLITANA,13101,SANTIAGO,PORTUGAL,MARIN,0,"PORTUGAL & MARIN, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010494,0,2,0,0,1,2
-7863115.4282578,-3954811.83414041,135,-70.6355677,-33.447185,REGION METROPOLITANA,13101,SANTIAGO,STA VICTORIA,PORTUGAL,0,"STA VICTORIA & PORTUGAL, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010632,0,1,0,0,0,1
-7863105.33157999,-3965609.26856322,136,-70.635477,-33.5280793,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,ELIAS FERNANDEZ ALBANO,0,"STA ROSA & ELIAS FERNANDEZ ALBANO, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,0,1,1,1
-7863098.44090351,-3953277.02646071,137,-70.6354151,-33.4356801,REGION METROPOLITANA,13123,PROVIDENCIA,PIO NONO,STA MARIA,0,"PIO NONO & STA MARIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230429,0,0,1,0,3,2
-7863068.38464099,-3965939.47323134,138,-70.6351451,-33.530552,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA,COMBARBALA,0,"STA ROSA & COMBARBALA, LA GRANJA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131110612,0,0,0,1,1,1
-7863058.03192835,-3955152.64405122,139,-70.6350521,-33.4497395,REGION METROPOLITANA,13124,PUDAHUEL,CIGNUS,DIAG LA ESTRELLA,0,"CIGNUS & DIAG LA ESTRELLA, PUDAHUEL",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131240206,0,1,0,0,1,1
-7863043.51586675,-3957785.12347112,140,-70.6349217,-33.4694684,REGION METROPOLITANA,13129,SAN JOAQUIN,SILVA,TOCORNAL,0,"SILVA & TOCORNAL, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290585,0,0,0,1,0,1
-7863033.26334165,-3959579.66902211,141,-70.6348296,-33.4829149,REGION METROPOLITANA,13129,SAN JOAQUIN,ALC CARLOS VALDOVINOS,CARMEN,0,"ALC CARLOS VALDOVINOS & CARMEN, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290011,0,1,0,0,1,1
-7862999.11052187,-3966899.19959708,142,-70.6345228,-33.5377384,REGION METROPOLITANA,13131,SAN RAMON,DONIHUE,STA ROSA,0,"DONIHUE & STA ROSA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310104,0,0,0,0,2,1
-7862996.31640265,-3966665.75107561,143,-70.6344977,-33.5359904,REGION METROPOLITANA,13111,LA GRANJA,PDTE EISENHOWER,STA ROSA,0,"PDTE EISENHOWER & STA ROSA, LA GRANJA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131110487,0,1,0,1,0,1
-7862984.34955739,-3953254.16243447,144,-70.6343902,-33.4355087,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA, ,76,"STA MARIA 76, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230489,0,1,0,1,0,1
-7862957.81099079,-3967524.07156652,145,-70.6341518,-33.5424171,REGION METROPOLITANA,13131,SAN RAMON,MAYO,STA ROSA,0,"MAYO & STA ROSA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310234,0,0,1,0,1,1
-7862938.50819108,-3953203.64563579,146,-70.6339784,-33.43513,REGION METROPOLITANA,13123,PROVIDENCIA,ANDRES BELLO,ARZ CASANOVA,0,"ANDRES BELLO & ARZ CASANOVA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230035,0,0,0,1,5,3
-7862901.17163387,-3954150.89564675,147,-70.633643,-33.4422308,REGION METROPOLITANA,13123,PROVIDENCIA,TOMAS ANDREWS,VICUNA MACKENNA,0,"TOMAS ANDREWS & VICUNA MACKENNA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230504,0,0,0,1,1,1
-7862868.48823137,-3954286.1833834,148,-70.6333494,-33.4432449,REGION METROPOLITANA,13123,PROVIDENCIA,VICUNA MACKENNA,PROVIDENCIA,0,"VICUNA MACKENNA & PROVIDENCIA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230516,0,2,0,1,1,2
-7862857.97967144,-3960581.27373531,149,-70.633255,-33.490419,REGION METROPOLITANA,13129,SAN JOAQUIN,ALC PEDRO ALARCON,MATEO DE TORO Y ZAMBRANO,0,"ALC PEDRO ALARCON & MATEO DE TORO Y ZAMBRANO, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290012,0,0,1,0,0,1
-7862856.86647654,-3968211.64745134,150,-70.633245,-33.547565,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,VICUNA MACKENNA,0,"STA ROSA & VICUNA MACKENNA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,0,1,1,1
-7862820.46500305,-3954573.14643466,151,-70.632918,-33.4453959,REGION METROPOLITANA,13123,PROVIDENCIA,VICUNA MACKENNA,MARIN,0,"VICUNA MACKENNA & MARIN, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230516,0,2,0,1,3,3
-7862787.28066284,-3954912.8953395,152,-70.6326199,-33.4479425,REGION METROPOLITANA,13101,SANTIAGO,ALBERTO ROJAS JIMENEZ,VICUNA MACKENNA,0,"ALBERTO ROJAS JIMENEZ & VICUNA MACKENNA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010024,0,0,0,0,2,1
-7862763.82564613,-3954042.13030927,153,-70.6324092,-33.4414155,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA,RAMON CARNICER,0,"RANCAGUA & RAMON CARNICER, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230450,0,0,0,1,1,1
-7862761.24303395,-3953450.16223022,154,-70.632386,-33.436978,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA, ,111,"PROVIDENCIA 111, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230437,0,1,0,0,1,1
-7862706.80780295,-3958689.62823428,155,-70.631897,-33.4762461,REGION METROPOLITANA,13129,SAN JOAQUIN,SIERRA BELLA,PINTOR CICARELLI,0,"SIERRA BELLA & PINTOR CICARELLI, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290582,0,0,0,1,1,1
-7862693.90587396,-3953138.50903804,156,-70.6317811,-33.4346417,REGION METROPOLITANA,13123,PROVIDENCIA,STA MARIA, ,256,"STA MARIA 256, PROVIDENCIA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131230489,0,1,0,0,1,1
-7862683.26373065,-3959216.09306978,157,-70.6316855,-33.4801908,REGION METROPOLITANA,13129,SAN JOAQUIN,ISABEL RIQUELME,ARTEMIO GUTIERREZ,0,"ISABEL RIQUELME & ARTEMIO GUTIERREZ, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290261,0,0,0,0,2,1
-7862671.53065631,-3969365.70874193,158,-70.6315801,-33.5562048,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,SGTO CANDELARIA,0,"STA ROSA & SGTO CANDELARIA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,0,1,1,1
-7862662.29113858,-3951564.9506219,159,-70.6314971,-33.4228446,REGION METROPOLITANA,13123,PROVIDENCIA,PEDRO BANNEN,MANUEL FOSTER,0,"PEDRO BANNEN & MANUEL FOSTER, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230416,0,0,0,1,1,1
-7862641.29628262,-3955948.65340538,160,-70.6313085,-33.4557056,REGION METROPOLITANA,13101,SANTIAGO,MANUEL ANTONIO MATTA,STA ELENA,0,"MANUEL ANTONIO MATTA & STA ELENA, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010385,0,1,0,0,1,1
-7862640.8398727,-3954007.39178567,161,-70.6313044,-33.4411551,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,RANCAGUA,0,"GRAL BUSTAMANTE & RANCAGUA, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230221,0,0,0,1,1,1
-7862631.84525785,-3959121.25369165,162,-70.6312236,-33.4794802,REGION METROPOLITANA,13129,SAN JOAQUIN,SIERRA BELLA, ,2657,"SIERRA BELLA 2657, SAN JOAQUIN",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131290582,0,0,0,1,1,1
-7862628.73944405,-3953331.66553014,163,-70.6311957,-33.4360897,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,SEMINARIO,0,"PROVIDENCIA & SEMINARIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,0,0,1,1,1
-7862618.37559946,-3969614.11990829,164,-70.6311026,-33.5580644,REGION METROPOLITANA,13131,SAN RAMON,STA ROSA,VENANCIA LEIVA,0,"STA ROSA & VENANCIA LEIVA, SAN RAMON",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131310349,0,0,1,0,1,1
-7862600.11920297,-3954468.04589162,165,-70.6309386,-33.4446081,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,MANUEL ANTONIO PRIETO,0,"GRAL BUSTAMANTE & MANUEL ANTONIO PRIETO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230221,0,0,0,1,1,1
-7862588.96498999,-3954523.01076841,166,-70.6308384,-33.4450201,REGION METROPOLITANA,13123,PROVIDENCIA,GRAL BUSTAMANTE,MARIN,0,"GRAL BUSTAMANTE & MARIN, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230221,0,1,0,0,1,1
-7862583.08732088,-3959300.26934173,167,-70.6307856,-33.4808215,REGION METROPOLITANA,13129,SAN JOAQUIN,ISABEL RIQUELME,SIERRA BELLA,0,"ISABEL RIQUELME & SIERRA BELLA, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290261,0,0,0,1,1,1
-7862579.73660421,-3955442.69726859,168,-70.6307555,-33.4519135,REGION METROPOLITANA,13120,NUNOA,VICUNA MACKENNA,IRARRAZAVAL,0,"VICUNA MACKENNA & IRARRAZAVAL, ??ªU??ªOA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131200733,0,0,0,1,1,1
-7862579.26906235,-3969491.90404524,169,-70.6307513,-33.5571495,REGION METROPOLITANA,13111,LA GRANJA,STA ROSA, ,10350,"STA ROSA 10350, LA GRANJA",CHILE,RANGE_INTERPOLATED,2021,1,13,1,URBANA,131110612,0,0,0,1,1,1
-7862575.30608847,-3954381.70353462,170,-70.6307157,-33.4439609,REGION METROPOLITANA,13123,PROVIDENCIA,PROVIDENCIA,GRAL BUSTAMANTE,0,"PROVIDENCIA & GRAL BUSTAMANTE, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230437,0,0,0,0,2,1
-7862563.27245152,-3953953.87011697,171,-70.6306076,-33.4407539,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA INT,SEMINARIO,0,"RANCAGUA INT & SEMINARIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230451,0,0,0,1,1,1
-7862523.74290034,-3959670.74831741,172,-70.6302525,-33.4835973,REGION METROPOLITANA,13129,SAN JOAQUIN,STA ROSA,ISABEL RIQUELME,0,"STA ROSA & ISABEL RIQUELME, SAN JOAQUIN",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131290600,0,1,0,0,1,1
-7862519.74653062,-3970639.32005564,173,-70.6302166,-33.5657386,REGION METROPOLITANA,13112,LA PINTANA,STA ROSA,OBSERVATORIO,0,"STA ROSA & OBSERVATORIO, LA PINTANA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131120761,0,0,0,1,1,1
-7862517.4978769,-3954426.04863257,174,-70.6301964,-33.4442933,REGION METROPOLITANA,13101,SANTIAGO,MARIN,SAN CAMILO,0,"MARIN & SAN CAMILO, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010398,0,0,0,0,2,1
-7862517.17505038,-3955787.76866931,175,-70.6301935,-33.4544998,REGION METROPOLITANA,13101,SANTIAGO,VICUNA MACKENNA,PORVENIR,0,"VICUNA MACKENNA & PORVENIR, SANTIAGO",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131010667,0,0,0,1,1,1
-7862491.60496335,-3953970.47888349,176,-70.6299638,-33.4408784,REGION METROPOLITANA,13123,PROVIDENCIA,RANCAGUA,SEMINARIO,0,"RANCAGUA & SEMINARIO, PROVIDENCIA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131230450,0,0,0,2,2,2
-7862487.51953803,-3947723.72835922,177,-70.6299271,-33.3940399,REGION METROPOLITANA,13127,RECOLETA,EL SALTO,MEXICO,0,"EL SALTO & MEXICO, RECOLETA",CHILE,GEOMETRIC_CENTER,2021,1,13,1,URBANA,131270248,0,0,0,1,1,1
