X,Y,FID,Año,ClaseAccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7866864.14550611,-3952798.79887458,361,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010392,MAPOCHO,131010543,RICARDO CUMMING,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866859.02480954,-3950581.93027391,362,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080118,DOMINGO SANTA MARIA,131080035,ALFREDO GUILLERMO BRAVO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866851.82243848,-3956214.92269243,363,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010089,BLANCO ENCALADA,131010213,ESPANA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866771.51655782,-3954913.30892511,364,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010539,REPUBLICA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866735.90545272,-3954196.1470241,365,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010018,AGUSTINAS,131010543,RICARDO CUMMING,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866722.32447483,-3955179.92795621,366,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010539,REPUBLICA,131010563,SALVADOR SANFUENTES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866716.31322234,-3968619.83946212,367,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131050192,EL PINO,131050497,LOS MORROS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866714.64342997,-3969229.21578843,368,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050026,ALEJANDRO GUZMAN,131050136,CLAUDINA PARRA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866685.81168186,-3952795.73089718,369,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010408,MATURANA,131010392,MAPOCHO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866680.69098529,-3954886.14572171,370,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010342,LIBER BERNARDO O`HIGGINS,131010543,RICARDO CUMMING,0,0,1,0,0,BICICLETA,0,1,0,0,2
-7866670.44959213,-3920802.0705034,371,2018,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010451,LO SECO, , ,1121,0,0,0,1,BICICLETA,0,0,0,1,1
-7866657.75917018,-3971193.27758163,372,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050184,EL LIBERTADOR,131050534,LOS RAULIES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866644.1781923,-3955634.89154954,373,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010539,REPUBLICA,131010254,GORBEA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866624.58596193,-3968208.1746755,374,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050497,LOS MORROS,131050796,SGTO ALDEA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866562.58100556,-3973141.37154981,375,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO, , ,1828,0,0,1,0,BICICLETA,0,0,1,0,1
-7866561.80176912,-3944914.37894618,376,2018,1,13128,RENCA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131280043,AMERICO VESPUCIO, , ,17600,0,0,0,1,BICICLETA,0,0,0,1,1
-7866555.00014823,-3956188.31683666,377,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010089,BLANCO ENCALADA,131010539,REPUBLICA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866527.84932441,-3953374.25910471,378,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010258,GRAL BAQUEDANO,131010560,ROSAS,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7866526.95876849,-3955602.87006624,379,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010254,GORBEA,131010181,ECHAURREN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866522.72862785,-3967565.19487634,380,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131090158,GRAN AVDA JOSE MIGUEL CARRERA, , ,9207,0,0,1,2,BICICLETA,0,0,0,1,1
-7866498.12702039,-3961914.14950458,381,2018,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210173,DEPARTAMENTAL,131210258,JOSE JOAQUIN PRIETO VIAL,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866464.0632562,-3967464.75756055,382,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090384,UNION,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866447.92193004,-3971610.25959141,383,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050390,LO MARTINEZ, , ,919,0,0,0,1,BICICLETA,0,0,0,1,1
-7866401.27906339,-3955732.55762099,384,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010647,TOESCA,131010130,CLUB HIPICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866401.27906339,-3950343.87654422,385,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131080144,FERMIN VIVACETA,131080268,PADRE LAS CASAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866394.48857445,-3952884.70257232,386,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010093,BRASIL,131010044,ANDES,0,0,2,0,0,BICICLETA,0,2,0,0,2
-7866390.15824626,-3941234.01462539,387,2018,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131070250,LOS FRESNOS,131070227,LOS BARCOS,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866387.69808552,-3952968.73941518,388,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010270,GRAL MACKENNA,131010093,BRASIL,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7866381.68683301,-3957859.80112073,389,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010016,AGUSTIN EDWARDS,131010130,CLUB HIPICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866381.68683301,-3953153.35582808,390,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010093,BRASIL,131010587,SAN PABLO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866374.11710764,-3958138.31190448,391,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010574,SAN DIONISIO,131010130,CLUB HIPICO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866371.55675935,-3967043.38446317,392,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090279,OSSA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866365.54550684,-3968490.40790603,393,2018,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050070,BAQUEDANO,131050282,JUAN SOLAR PARRA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866351.96452896,-3954775.27888774,394,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010093,BRASIL,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7866349.40418069,-3955392.06417989,395,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010037,ALMTE LATORRE,131010255,GRAJALES,0,0,0,0,1,BICICLETA,0,0,0,1,2
-7866344.39480359,-3953352.38202208,396,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010560,ROSAS,131010093,BRASIL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7866333.26285451,-3955551.90272142,397,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010037,ALMTE LATORRE,131010254,GORBEA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7866324.80257321,-3966878.31190549,398,2018,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090158,GRAN AVDA JOSE MIGUEL CARRERA,131090022,AMERICO VESPUCIO,0,0,0,0,2,BICICLETA,0,0,0,2,3
-7866316.34229192,-3950599.66780651,399,2018,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080144,FERMIN VIVACETA,131080117,DOMINGO SANTA MARIA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7866284.95019552,-3956117.89300621,400,2018,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010089,BLANCO ENCALADA,131010080,BEAUCHEFF,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859786.00700351,-3956289.48346082,401,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200544,PEDRO DE VALDIVIA,131200173,EDUARDO CASTILLO VELASCO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7859776.76748576,-3955013.42375773,402,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200689,SUCRE,131200544,PEDRO DE VALDIVIA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859771.6467892,-3963559.73229527,403,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131101728,MIRADOR AZUL,131100048,ALMAHUE,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859747.04518173,-3953024.09735133,404,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131230462,RICARDO LYON,131230309,LAS VIOLETAS,0,0,1,0,1,BICICLETA,0,1,0,1,2
-7859734.24344029,-3972868.11081755,405,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,132010566,CLEOPATRA,132011093,GABRIELA PONIENTE,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859723.2228107,-3977902.35913211,406,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012620,SGTO MENADIER,132012086,OSA MAYOR,0,0,0,0,0,BICICLETA,0,0,0,0,2
-7859710.42106927,-3958414.69411408,407,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180504,RODRIGO DE ARAYA, , ,2601,0,0,0,1,BICICLETA,0,0,0,1,1
-7859699.7232662,-3951638.3477365,408,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131230035,ANDRES BELLO,131230183,ELIODORO YANEZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859695.17029902,-3955736.69377061,409,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200544,PEDRO DE VALDIVIA,131200285,IRARRAZAVAL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859648.52743238,-3963050.38562514,410,2018,1,13129,SAN JOAQUIN,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131290160,DEPARTAMENTAL,131290310,LAS INDUSTRIAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859632.38610622,-3958386.13475791,411,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200637,RODRIGO DE ARAYA,131200396,LOS 3 ANTONIOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859628.04464608,-3953385.46445571,412,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230462,RICARDO LYON,131230078,CALIFORNIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859625.68467287,-3951090.52812363,413,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230241,HOLANDA,131230437,PROVIDENCIA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7859595.87331324,-3955200.20747739,414,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131200674,SIMON BOLIVAR, , ,2580,0,0,0,2,BICICLETA,0,0,0,2,1
-7859589.86206074,-3953540.60632318,415,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230462,RICARDO LYON,131230205,FRANCISCO BILBAO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859588.97150481,-3963014.20484173,416,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180123,DEPARTAMENTAL, , ,3000,0,0,0,1,BICICLETA,0,0,0,0,1
-7859546.55877881,-3967678.72214983,417,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102508,STA RAQUEL,131101278,LAS MADRESELVAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859546.55877881,-3953027.69896116,418,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131230492,SUECIA,131230309,LAS VIOLETAS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859510.04598583,-3963066.1396548,419,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131100561,DEPARTAMENTAL, , ,805,0,0,0,1,BICICLETA,0,0,0,1,1
-7859504.14605282,-3954110.63380939,420,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230462,RICARDO LYON,131230032,AMUNDSEN,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859488.149442,-3962143.8308064,421,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180156,EXEQUIEL FERNANDEZ,131180060,BENITO REBOLLEDO,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859481.99347415,-3954992.07723887,422,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131200689,SUCRE, , ,2725,0,0,0,1,BICICLETA,0,0,0,1,1
-7859480.3236818,-3954521.79673554,423,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200167,DR PEDRO LAUTARO FERRER,131200630,RICARDO LYON,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859455.72207433,-3958374.5241987,424,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131200637,RODRIGO DE ARAYA,131200363,LAS DALIAS,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859432.79025923,-3955781.52439059,425,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200285,IRARRAZAVAL,131200396,LOS 3 ANTONIOS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859422.54886607,-3953108.66878175,426,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230433,POCURO, , ,2370,0,0,0,0,BICICLETA,0,0,0,0,1
-7859378.35502822,-3963048.38299579,427,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180123,DEPARTAMENTAL,131180166,FROILAN ROA,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859341.47488092,-3961041.5089757,428,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180156,EXEQUIEL FERNANDEZ,131180211,LA ESCUELA,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7859335.94230224,-3959831.54026101,429,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180156,EXEQUIEL FERNANDEZ,131180482,QUILIN,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7859324.03111672,-3953137.08171961,430,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230433,POCURO,131230334,LOS LEONES,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859318.91042014,-3963397.78031612,431,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131101728,MIRADOR AZUL,131100828,FROILAN ROA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7859317.24062778,-3954225.62988577,432,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230140,DIEGO DE ALMAGRO,131230492,SUECIA,0,0,1,0,1,BICICLETA,0,0,0,1,1
-7859314.68027949,-3950945.22169948,433,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230437,PROVIDENCIA,131230501,TOBALABA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859307.11055412,-3954305.5408252,434,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131230492,SUECIA,131230165,EL AGUILUCHO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859265.47706456,-3953449.62863885,435,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230334,LOS LEONES,131230205,FRANCISCO BILBAO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859213.60218185,-3957121.18616971,436,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131200256,GRECIA, , ,2980,0,1,0,0,BICICLETA,0,1,0,0,1
-7859193.23071503,-3964424.00412332,437,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102666,VICUNA MACKENNA ORIENTE,131100627,EL CABILDO,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859186.4402261,-3957146.67327118,438,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200256,GRECIA,131200216,EXEQUIEL FERNANDEZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859162.72917456,-3970166.85260676,439,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101658,MARIA ELENA,131102508,STA RAQUEL,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859149.92743312,-3951107.53289548,440,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230501,TOBALABA,131230260,JOSE ANTONIO SOFFIA,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859147.36708482,-3960777.09071809,441,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL, , ,4141,0,0,0,1,BICICLETA,0,0,0,1,1
-7859130.44652223,-3956028.76304345,442,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200169,DUBLE ALMEYDA,131200216,EXEQUIEL FERNANDEZ,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7859128.66541037,-3951666.10351747,443,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230236,HERNANDO DE AGUIRRE, , ,615,0,0,0,1,BICICLETA,0,0,0,1,1
-7859117.15497503,-3964947.25847933,444,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131101355,LIA AGUIRRE, , ,10,0,0,0,1,BICICLETA,0,0,0,1,1
-7859076.90184716,-3954468.83300815,445,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131230334,LOS LEONES,131230153,DR PEDRO LAUTARO FERRER,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7859071.00191415,-3973282.07996862,446,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132012516,SAGASCA,132010652,DE LOS METALES,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7859065.04632138,-3951142.47611282,447,2018,1,13114,LAS CONDES,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131140123,CALLAO,131140830,MARIANO SANCHEZ FONTECILLA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7859062.43031336,-3964576.89070086,448,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102666,VICUNA MACKENNA ORIENTE,131102404,SERAFIN ZAMORA,0,0,0,0,1,BICICLETA,0,0,0,0,1
-7859044.73051431,-3977130.45958507,449,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011048,EYZAGUIRRE, , ,2061,0,0,0,1,BICICLETA,0,0,0,1,1
-7859044.61919482,-3947286.68794722,450,2018,1,13132,VITACURA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131320452,NVA COSTANERA,131320157,COST MONS ESCRIVA DE BALAGUER,0,1,0,0,0,BICICLETA,1,0,0,0,1
-7859043.72863891,-3959118.29080776,451,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180309,LOS OLMOS,131180334,MACUL,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859031.03821696,-3958745.53404008,452,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180286,LOS ESPINOS,131180334,MACUL,0,0,0,1,0,BICICLETA,0,0,1,0,1
-7859026.8080763,-3964895.22173692,453,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131102663,VICUNA MACKENNA, , ,9705,0,0,0,1,BICICLETA,0,0,0,1,1
-7859015.18632146,-3967103.44421481,454,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131100982,IQUIQUE,131100587,DR SOTERO DEL RIO,0,0,0,0,2,BICICLETA,0,0,0,1,1
-7859011.44598657,-3957984.97667572,455,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200318,JOSE PEDRO ALESSANDRI,131200400,LOS ALERCES,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7859009.77619421,-3951738.92774729,456,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131230098,CARMEN SILVA, , ,2739,0,0,0,1,BICICLETA,0,0,0,1,1
-7858988.51417147,-3977226.62338544,457,2018,1,13201,PUENTE ALTO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,132011048,EYZAGUIRRE, , ,2051,0,1,0,0,BICICLETA,0,0,0,0,1
-7858986.06514267,-3964944.09380546,458,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131102667,VICUNA MACKENNA PONIENTE,131100064,AMERICO VESPUCIO,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7858980.94444609,-3961386.58730448,459,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131180334,MACUL,131180274,LOS CISNES,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7858973.26340123,-3957425.56721343,460,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200318,JOSE PEDRO ALESSANDRI,131200373,LAS PALMERAS,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7858960.57297928,-3966168.76718188,461,2018,1,13110,LA FLORIDA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131102484,STA JULIA,131102742,WILLIAM KING,0,0,1,0,0,BICICLETA,0,1,0,0,1
-7858929.96011931,-3962501.94517021,462,2018,1,13118,MACUL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131180225,LAS CODORNICES,131180495,RAMON TORO IBANEZ,0,0,0,0,1,BICICLETA,0,0,0,1,1
-7858928.29032695,-3956075.59621672,463,2018,1,13120,ÑUÑOA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131200318,JOSE PEDRO ALESSANDRI,131200169,DUBLE ALMEYDA,0,0,0,0,0,BICICLETA,0,0,0,0,1
-7858894.33788226,-3951881.77660535,464,2018,1,13123,PROVIDENCIA,13,REGION METROPOLITANA,1,URBANA,4,ACERA O BERMA,131230168,EL BOSQUE, , ,625,0,1,0,0,BICICLETA,0,1,0,0,1
