X,Y,FID,Año,Claseaccid,Cód_Comun,Comuna,Cód_Regi,Región,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,COd_Calle_,Calle_Dos,Número,Intersecci,Fallecidos,Graves,Menos_Grav,Leves,Tipo_Usuar,FallecidoB,GraveBici,MgraveBici,LeveBici,Accidentes
-7868199.03393325,-3971435.3185982,379,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050216,FRANCISCO DE CAMARGO,131050425,LOS CAROLINOS,0,FRANCISCO DE CAMARGO - LOS CAROLINOS,0,0,0,1,BICICLETA,0,0,0,0,1
-7868159.93125907,-3946377.62904886,380,2017,1,13104,CONCHALI,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131040343,INDEPENDENCIA,131040265,EL VERGEL,0,EL VERGEL - INDEPENDENCIA,0,0,0,1,BICICLETA,0,0,0,0,1
-7868155.53814112,-3972656.61428707,381,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO,131050165,DIEGO DE SEVILLA,0,DIEGO DE SEVILLA - LO BLANCO,0,0,0,2,BICICLETA,0,0,0,0,1
-7868109.03528267,-3953126.34232949,382,2017,1,13126,QUINTA NORMAL,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010407,MATUCANA,131260241,MARTINEZ DE ROZAS,0,MARTINEZ DE ROZAS - MATUCANA,0,1,0,0,BICICLETA,0,1,0,0,1
-7868102.25198899,-3970041.93241329,383,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,0, ,11552,GRAN AVDA JOSE MIGUEL CARRERA  11552,0,1,0,0,BICICLETA,0,1,0,0,1
-7868039.70156581,-3960290.30412226,384,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131210001,1 DE MAYO,0, ,4740,1 DE MAYO  4740,0,0,0,0,BICICLETA,0,0,0,0,1
-7868016.30227106,-3954482.9744101,385,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131060407,LIBER BERNARDO O`HIGGINS,131060490,MATUCANA,0,LIBER BERNARDO O`HIGGINS - MATUCANA,0,0,0,3,BICICLETA,0,0,0,0,2
-7867997.60053508,-3936090.16990623,386,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,133010132,CHICUREO,133010195,EL ALBA 2,0,CHICUREO - EL ALBA 2,0,0,0,1,BICICLETA,0,0,0,0,1
-7867973.24547036,-3952910.3358444,387,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010392,MAPOCHO,0, ,3180,MAPOCHO  3180,0,0,0,2,BICICLETA,0,0,0,0,2
-7867919.8296731,-3960836.81226882,388,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210173,DEPARTAMENTAL,131210219,GALO GONZALEZ,0,DEPARTAMENTAL - GALO GONZALEZ,0,1,0,0,BICICLETA,0,1,0,0,1
-7867892.00292195,-3944015.1080447,389,2017,1,13107,HUECHURABA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131070008,AMERICO VESPUCIO,0, ,1737,AMERICO VESPUCIO  1737,0,0,0,1,BICICLETA,0,0,0,0,1
-7867857.44934034,-3921350.59184562,390,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010022,ACONCAGUA,0, ,592,ACONCAGUA  592,0,0,0,1,BICICLETA,0,0,0,0,1
-7867835.1655944,-3953488.47501196,391,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,26,OTROS NO CONSIDERADOS,131010560,ROSAS,131010287,HERRERA,0,HERRERA - ROSAS,0,0,0,1,BICICLETA,0,0,0,0,1
-7867833.79395891,-3955648.07375346,392,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010602,SAZIE,131010222,EXPOSICION,0,EXPOSICION - SAZIE,0,1,0,0,BICICLETA,0,1,0,0,1
-7867816.01625734,-3955278.92434444,393,2017,1,13106,ESTACION CENTRAL,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131060224,FERROCARRIL,131060569,PSJE 1,0,FERROCARRIL - PSJE 1,0,0,1,0,BICICLETA,0,0,0,0,1
-7867811.2126799,-3965238.88385982,394,2017,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131090185,JOSE JOAQUIN PRIETO VIAL,131090176,ISABEL LA CATOLICA,0,ISABEL LA CATOLICA - JOSE JOAQUIN PRIETO VIAL,0,1,0,0,BICICLETA,0,1,0,0,1
-7867781.4849006,-3922819.98324458,395,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010294,GRAL SAN MARTIN,0, ,77,GRAL SAN MARTIN  77,0,0,1,0,BICICLETA,0,0,1,0,1
-7867701.08309339,-3972868.17207496,396,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050497,LOS MORROS,0, ,11931,LOS MORROS  11931,0,0,0,0,BICICLETA,0,0,0,0,1
-7867698.8019397,-3952434.42998429,397,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010215,ESPERANZA,0, ,1336,ESPERANZA  1336,0,0,0,0,BICICLETA,0,0,0,0,1
-7867694.32873209,-3972871.13773677,398,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO,131050497,LOS MORROS,0,LO BLANCO - LOS MORROS,0,1,0,0,BICICLETA,0,1,0,0,1
-7867678.03669368,-3969370.71755439,399,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,131050266,JORGE LUCO,0,GRAN AVDA JOSE MIGUEL CARRERA - JORGE LUCO,0,1,0,0,BICICLETA,0,1,0,0,1
-7867627.48760561,-3953228.05688013,400,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010587,SAN PABLO,131010215,ESPERANZA,0,ESPERANZA - SAN PABLO,0,0,0,2,BICICLETA,0,0,0,0,1
-7867601.19186839,-3960908.31793462,401,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210173,DEPARTAMENTAL,131210154,CLOTARIO BLEST,0,CLOTARIO BLEST - DEPARTAMENTAL,0,1,0,0,BICICLETA,0,1,0,0,2
-7867556.0619469,-3972286.41684362,402,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050850,VECINAL NORTE,131050497,LOS MORROS,0,LOS MORROS - VECINAL NORTE,0,0,0,0,BICICLETA,0,0,0,0,1
-7867555.00536409,-3922309.04309799,403,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010281,FONTT,0, ,146,FONTT  146,0,0,0,1,BICICLETA,0,0,0,0,1
-7867552.62309721,-3968619.57652933,404,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131050238,GRAL KORNER,131050606,MAXIMO LIRA,0,GRAL KORNER - MAXIMO LIRA,0,0,0,1,BICICLETA,0,0,0,0,1
-7867545.05422411,-3956777.5407844,405,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131010141,CONFERENCIA,131010649,TUCAPEL,0,CONFERENCIA - TUCAPEL,0,0,0,1,BICICLETA,0,0,0,0,1
-7867491.30945858,-3966827.10396059,406,2017,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131090155,GOYCOLEA,131090032,ARGENTINA,0,ARGENTINA - GOYCOLEA,0,0,0,1,BICICLETA,0,0,0,0,1
-7867478.24923808,-3960603.72755799,407,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131210154,CLOTARIO BLEST,131210280,LA MARINA,0,CLOTARIO BLEST - LA MARINA,0,1,0,0,BICICLETA,0,1,0,0,1
-7867451.92817251,-3953457.06334779,408,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010560,ROSAS,131010343,LIBERTAD,0,LIBERTAD - ROSAS,0,0,2,1,BICICLETA,0,0,1,0,3
-7867428.37951053,-3960329.0924956,409,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131210491,RAMONA PARRA,131210131,CARD JOSE MARIA CARO,0,CARD JOSE MARIA CARO - RAMONA PARRA,0,0,0,1,BICICLETA,0,0,0,0,1
-7867412.92410872,-3949199.80559485,410,2017,1,13108,INDEPENDENCIA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080108,CRNEL ALVARADO,131080219,LUIS GALDAMES,0,CRNEL ALVARADO - LUIS GALDAMES,0,0,0,1,BICICLETA,0,0,0,0,1
-7867411.32852251,-3972938.64565423,411,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050386,LO BLANCO,131050875,VOLCAN PETEROA,0,LO BLANCO - VOLCAN PETEROA,0,0,0,1,BICICLETA,0,0,0,0,1
-7867399.62732339,-3954141.42562104,412,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010391,MANUEL RODRIGUEZ,131010291,HUERFANOS,0,HUERFANOS - MANUEL RODRIGUEZ,0,0,1,1,BICICLETA,0,0,0,0,2
-7867389.51780612,-3954304.86039168,413,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010018,AGUSTINAS,131010391,MANUEL RODRIGUEZ,0,AGUSTINAS - MANUEL RODRIGUEZ,0,0,0,2,BICICLETA,0,0,0,0,1
-7867379.36554098,-3954465.15092308,414,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010391,MANUEL RODRIGUEZ,131010424,MONEDA,0,MANUEL RODRIGUEZ - MONEDA,0,0,0,1,BICICLETA,0,0,0,0,1
-7867356.8988903,-3968862.63822121,415,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131050243,GRAN AVDA JOSE MIGUEL CARRERA,131050824,SUR,0,GRAN AVDA JOSE MIGUEL CARRERA - SUR,0,0,0,1,BICICLETA,0,0,0,0,1
-7867356.3873176,-3964104.87181001,416,2017,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131090185,JOSE JOAQUIN PRIETO VIAL,131090400,ZURICH SUR,0,JOSE JOAQUIN PRIETO VIAL - ZURICH SUR,0,1,0,0,BICICLETA,0,1,0,0,1
-7867345.89176818,-3967407.19343735,417,2017,1,13109,LA CISTERNA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131090379,TRINIDAD RAMIREZ,131090187,JUAN FRANCISCO RIVAS,0,JUAN FRANCISCO RIVAS - TRINIDAD RAMIREZ,0,0,0,0,BICICLETA,0,0,0,0,1
-7867338.74787082,-3961230.52321624,418,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,16,CRUCE SIN SEÑALIZACION,131210208,FELIX MENDELSSOHN,131210380,MARTE,0,FELIX MENDELSSOHN - MARTE,0,0,0,1,BICICLETA,0,0,0,0,1
-7867333.4462358,-3922011.14246005,419,2017,1,13301,COLINA,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,133010294,GRAL SAN MARTIN,0, ,401,GRAL SAN MARTIN  401,0,0,1,1,BICICLETA,0,0,1,0,1
-7867270.90692506,-3961417.00962931,420,2017,1,13102,CERRILLOS,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131020133,DEPARTAMENTAL,131020397,PEDRO AGUIRRE CERDA,0,DEPARTAMENTAL - PEDRO AGUIRRE CERDA,0,0,0,2,BICICLETA,0,0,0,0,1
-7867226.05851873,-3955481.95206222,421,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010006,ABATE MOLINA,131010602,SAZIE,0,ABATE MOLINA - SAZIE,0,0,0,1,BICICLETA,0,0,0,0,1
-7867197.10380486,-3970735.94554919,422,2017,1,13105,EL BOSQUE,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131050497,LOS MORROS,131050175,EL CONQUISTADOR,0,EL CONQUISTADOR - LOS MORROS,0,0,0,1,BICICLETA,0,0,0,0,1
-7867172.72641517,-3962774.19095752,423,2017,1,13121,PEDRO AGUIRRE CERDA,13,REGION METROPOLITANA,1,URBANA,14,CRUCE CON SEÑAL PARE,131210428,PETROHUE,131210500,REUMEN,0,PETROHUE - REUMEN,0,0,0,1,BICICLETA,0,0,0,0,1
-7867156.60977311,-3953432.96690152,424,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,1,TRAMO DE VIA RECTA,131010560,ROSAS,131010242,GARCIA REYES,0,GARCIA REYES - ROSAS,0,0,0,1,BICICLETA,0,0,0,0,1
-7867150.94262892,-3952294.84526768,425,2017,1,13101,SANTIAGO,13,REGION METROPOLITANA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010470,PDTE BALMACEDA,131010260,GRAL BULNES,0,GRAL BULNES - PDTE BALMACEDA,0,1,0,0,BICICLETA,0,1,0,0,1
